entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherReserves,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises
32663184,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,2500.0,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",843100.0,32663184.0,845600.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,110542.0,FrÃ¸slev,2015-01-01,2015-12-31,752556.0,732558.0,843100.0,2016-12-31,2016-01-01,false,false,-19998.0,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,445600.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,306956.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,13687680.0,125000.0,952116.0,82728.0,2794316.0,13687680.0,10893364.0,12735564.0,12735564.0,10444180.0,12735564.0,10444180.0,768750.0,287800.0,1900566.0,449184.0,161384.0,952116.0,400000.0,469388.0
32663184,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,2500.0,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",763332.0,32663184.0,765832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,107857.0,FrÃ¸slev,2015-01-01,2015-12-31,630022.0,655475.0,763332.0,2016-12-31,2016-01-01,false,false,25453.0,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,365832.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,264190.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,,,,,,,,,,,,,,,,,,,,
32663184,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzBmL2Q1L2QxLzJhYTMtNDU1YS05M2RjLTQwNjljMzg5YTg5Mw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzMzLzEwLzQwL2IwODctNDBmMS1hODRhLTQ2N2MwYTNlMTIyNg.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA1LzQ2L2UzLzI3NTAtNGIwMC05YzVlLWI0MjJlZjk3NjRjYg.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2017-04-25,2017-05-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23940833,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T07:52:24.358Z,2017-05-24T14:49:29.930Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-20-ZN,2017-05-24T14:49:30.149Z,14047559.0,125000.0,946163.0,9849.0,3424338.0,14047559.0,10623221.0,13101396.0,13101396.0,9901403.0,13101396.0,9901403.0,1134582.0,542820.0,2164756.0,721818.0,178998.0,946163.0,400000.0,536314.0
