entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DisposalsOfPropertyPlantAndEquipment,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,ReversalsOfRevaluationsOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,TaxExpenseOnOrdinaryActivities,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
25136012,2017-04-01,2017-04-01,c720,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,620000.0,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2017-04-01,c741,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,22532506.0,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2017-04-01,c744,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,0.0,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c109,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c123,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,239363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c2019,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,,5580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c3,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,8919363.0,,7020000.0,4781055.0,210901.0,9553.0,4951508.0,11791502.0,11801055.0,1115600.0,1156048.0,2872139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c427,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,5580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c742,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,239363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136012,2017-04-01,2018-03-31,c745,,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzcyL2JkLzE4L2RjYjEtNDhjZS04NDY2LTFkYWM3NTM5ZTBjMw.pdf,http://regnskaber.virk.dk/21063152/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzZkLzg5LzhiLzBjYjYtNDllNS1hMTE5LTk5YWFmYTFhOTcyMg.xml,KÃ¸benhavn K,1253.0,36A,Toldbodgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-08-26,2019-08-26,2019-08-26,91903.0,,1240000.0,25136012.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Ejendomsaktieselskabet Gentofte SÃ¸park.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",H. C. Hansen,Hans Christian Hansen,Ejendomsaktieselskabet Gentofte SÃ¸park,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,-180000.0,-1928097.0,2019-08-26,KÃ¸benhavn,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27776977,indberetninger-20180424,2.5097417999999996,25136012.0,AWzcmw_3IXJRhhXBNLmW,2019-08-29T09:01:21.338Z,2019-08-29T09:00:44.755Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CQ-90-WN,2019-08-29T09:00:44.949Z,,3100000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
