entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DissolutionOfPreviousYearsRevaluations,DividendPaid
35408908,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",-10830.0,35408908.0,0.0,-43103.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,1616.0,10471.0,KÃ¸benhavn SV,2015-07-01,2016-06-30,-44900.0,-45078.0,-10830.0,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",-178.0,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,,,,,,,,,,,,,,,,,,,
35408908,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,-43103.0,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,,,,,,,,,,,,,,,,,,,
35408908,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,-1797.0,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,,,,,,,,,,,,,,,,,,,
35408908,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,1470067.0,299.0,80000.0,756009.0,412683.0,1470067.0,1057384.0,714058.0,564058.0,714058.0,150000.0,643145.0,147412.0,264058.0,68625.0,1057384.0,358899.0,55340.0,755710.0,608298.0,0.0,,
35408908,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,264058.0,,,,,,,,,,,,,,,,,,
35408908,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,68625.0,,,,,,,,,,,,,,,,,,
35408908,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,0.0,,,,,,,,,,,,,,,,,,
35408908,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,412683.0,,,,,,,,,,,,,,,,,,
35408908,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,35408908.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn SV,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,80000.0,,,,,,,,,,,,,,,,,,
35408908,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzI4LzYxL2Y2LzVhNDEtNGY4ZC05MzY4LWM2M2M3ZGRjZDAyOA.xhtml,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzFhLzcwLzlhLzdhNjctNDBlYS1iZDNhLTNlYjI4MTQ0YmIwZQ.pdf,http://regnskaber.virk.dk/80980453/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzQyLzVkLzYzL2Y0MzMtNGVkMy1iZTM2LTM1OThmMGRjODAwNg.xml,true,KÃ¸benhavn SV,2450.0,"6, 2 tv",Thad Jones Vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-11-23,2017-11-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning med datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",-9375.0,35408908.0,0.0,90000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Shazada Nasim Shah,NS INVEST HOLDING ApS,Regnskab & BogfÃ¸ring ApS,3653.0,313174.0,KÃ¸benhavn SV,2015-07-01,2016-06-30,349780.0,390146.0,-9375.0,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen siden stiftelsen.</p>",40366.0,false,false,Ingen bistand,urn:ofk:oid:24738105,indberetninger-20180424,2.5949402000000004,35408908.0,,2018-03-27T19:55:01.766Z,2017-11-27T08:50:05.276Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-17-CX,2017-11-27T08:50:05.639Z,,,,,,,,,,,,,,,,,,,,,,264058.0,0.0
