entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInAssociates,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,WritedownsOfCurrentAssetsThatExceedNormalWritedowns,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31281105,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,-189386.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_14,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,1415647.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,-11484.0,1137284.0,11484.0,272842.0,1494143.0,87816.0,3799.0,78496.0,-99300.0,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,-1122861.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,5062008.0,51123.0,125000.0,330530.0,4904910.0,5062008.0,157098.0,4731478.0,2072861.0,78496.0,4731478.0,78496.0,2658617.0,124821.0,78602.0,154586.0,103400.0,1122861.0,3553649.0,124821.0,78602.0,154586.0,
31281105,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,1279137.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,-6688.0,1310216.0,6688.0,35512.0,1279137.0,-15908.0,50683.0,0.0,9220.0,,,,,,,,,,,,,,,,,,,,,,,
31281105,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA3LzRlLzY5L2Q2NWYtNDM2Mi1iYmNhLWVkYzVjZTAwN2E1MA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2RiLzg1L2FmL2IzM2MtNGQ0Mi04NmExLTM2NmRmM2IzMDI3NQ.xml,true,"Kastrup, 2770",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-26,2018-10-26,2008-01-17,2018-10-26,13254192.0,31281105.0,13254192.0,mne34268,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2016-07-01,2017-06-30,-206800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2018-06-30,2017-07-01,true,2018-10-26,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26254340,indberetninger-20180424,2.5118417999999996,31281105.0,AWbKZsaR5OzuYdPkF2wH,2018-10-31T13:54:37.487Z,2018-10-31T13:53:43.682Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DH-29-QU,2018-10-31T13:53:44.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
