entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInAssociates,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,WritedownsOfCurrentAssetsThatExceedNormalWritedowns,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
31281105,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2015-07-01,2016-06-30,ID_12,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,-665194.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,766394.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,-5625.0,660257.0,5625.0,320481.0,763123.0,-51518.0,166097.0,-3271.0,45893.0,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,3593531.0,893891.0,125000.0,2657954.0,3516587.0,3593531.0,76944.0,935577.0,935577.0,770.0,935577.0,770.0,0.0,882393.0,76174.0,231670.0,27324.0,0.0,3364263.0,882393.0,76174.0,881670.0,650000.0,
31281105,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,1415647.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,-11484.0,1137284.0,11484.0,272842.0,1494143.0,87816.0,3799.0,78496.0,-99300.0,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,-189386.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281105,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Wissing SÃ¸rensen
31281105,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2EzL2Y1L2E1LzI5NjItNGRkOS04ZDg0LWY2MGY1NGY4MGE3ZA.pdf,http://regnskaber.virk.dk/50118213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2EzLzYyLzNkLzgzMTItNGRkNC04Yzc1LWY2N2NiNmU0OGQwMA.xml,false,"2770, Kastrup",TÃ¸mmerupvej 75,Til kapitalejerne i Ideforum Holding  ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-25,2017-09-25,2008-01-17,2017-09-25,13254192.0,31281105.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ideforum Holding  ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gitte Vang,Peter Wissing SÃ¸rensen,Revisionsfirmaet Gutfelt A/S,Ideforum Holding  ApS,Revisionsfirmaet Gutfelt A/S,Greve Strand,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"253, Greve",2017-06-30,2016-07-01,true,2017-09-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24557186,indberetninger-20180424,2.5097342,31281105.0,,2018-03-27T10:21:41.850Z,2017-10-03T10:39:11.388Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AX-80-KR,2017-10-03T10:39:12.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
