entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables
34592071,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,-597935.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,649635.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,-6000.0,654580.0,648580.0,-6000.0,-1055.0,,,,,,,,,,,,,,,,,,
34592071,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,-51700.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,673430.0,372.0,80000.0,630579.0,5207.0,584385.0,673430.0,89045.0,42851.0,42851.0,42851.0,625000.0,51700.0,452685.0,89045.0,80045.0,630207.0,9000.0
34592071,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,49894.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,-5257.0,54349.0,49092.0,-5257.0,-802.0,,,,,,,,,,,,,,,,,,
34592071,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,-52900.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
34592071,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2Y5LzAxLzRiLzY2NTAtNGY5Ni04MjkyLWIxYTg1NmM2NDY2Nw.pdf,http://regnskaber.virk.dk/17029543/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2I2LzExLzJmLzQ0NDMtNDMxMC04YjVhLWQ1Njg5NGVmZWRhMw.xml,true,"KÃ¸benhavn K, 1270",GrÃ¸nningen 17,Til kapitalejerne i Jesper StÃ¸ttrup Holding Advokatanpartsselskab,Regnskabsklasse B,2018-06-19,2018-06-19,2012-06-12,2018-06-19,35649417.0,34592071.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,Jesper Krogh StÃ¸ttrup,Jesper Krogh StÃ¸ttrup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Jesper StÃ¸ttrup Holding Advokatanpartsselskab,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,Glostrup,2016-01-01,2016-12-31,3006.0,2017-12-31,2017-01-01,true,2018-06-19,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25893967,indberetninger-20180424,2.5118417999999996,34592071.0,AWQejEhI0wkEsASkt9A5,2018-06-20T18:55:18.102Z,2018-06-20T18:54:24.641Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-77-KZ,2018-06-20T18:54:24.779Z,,,,,,,,,,,,,,,,,,,,,,,
