entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36459654,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,-102290.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,-102290.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,824668.0,722206.0,25312.0,179.0,-127595.0,-102462.0,-25305.0,,,,,,,,,,,,,,,,,,,,,
36459654,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,368359.0,20190.0,50000.0,267009.0,32605.0,16007.0,101350.0,-96241.0,368359.0,464600.0,101350.0,101350.0,138076.0,0.0,-146241.0,157020.0,464600.0,246819.0,169504.0,198207.0,
36459654,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,-164624.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,819076.0,629093.0,21228.0,869.0,-210342.0,-189983.0,-45718.0,,,,,,,,,,,,,,,,,,,,,
36459654,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,-164624.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459654,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzM2L2YxL2YzL2Y1NGQtNDI2NS05YWJlLTdlZGMxMTUxODQ0Yw.pdf,http://regnskaber.virk.dk/45695463/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzVjLzQyL2EzLzlhMjktNDUwNy1hYzc4LWVmMzA3ZWRkMjVlNQ.xml,true,"HolbÃ¦k, 4300",Gl. Ringstedvej 61,Til kapitalejerne i Drachmann Begravelser ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-20,2019-06-20,2019-06-20,33771177.0,36459654.0,33771177.0,mne17363,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Drachmann Begravelser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Thomsen,Rikke Drachmann Herdrup,Revision & RÃ¥dgivningsgruppen,Drachmann Begravelser ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-06-20,HolbÃ¦k,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27561464,indberetninger-20180424,2.5097342,36459654.0,AWt45_9vjptzAuyFiqej,2019-06-21T07:20:05.225Z,2019-06-21T07:19:57.908Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-17-VF,2019-06-21T07:19:58.152Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rikke Drachmann Herdrup
