entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
27489052,2014-04-01,2015-03-31,ID_0,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_1,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_2,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,Henrik Sorel
27489052,2014-04-01,2015-03-31,ID_3,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_4,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_5,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_6,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_7,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2014-04-01,2015-03-31,ID_8,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
27489052,2015-03-31,2015-03-31,ID_9,,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzU2L2VlL2RiL2E4YTgtNDMwNy1iMDE3LTQwNGRlNDNlYTMzOA.pdf,http://regnskaber.virk.dk/25098472/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZiL2MxLzI3LzJmMDMtNDgwZi1hNGQ1LWFlMWY1YTY4ZDMzNg.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holdingselskabet af 15. november 2001 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-08-04,2003-11-19,2015-08-08,0.0,27489052.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Holdingselskabet af 15. november 2001 ApS.,Ãrsrapport,0.0,Henrik Sorel,Holdingselskabet af 15. november 2001 ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Lyngby, den 4. august 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2015-03-31,2014-04-01,2015-08-04,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5725598,indberetninger-20180424,2.5095615000000002,27489052.0,,2018-03-30T11:51:33.307Z,2015-08-11T08:58:28.090Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AF-84-CH,2015-08-11T08:58:28.147Z,
