entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
31671957,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,12000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-22000.0,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,-9000.0,-25000.0,1553000.0,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,1558000.0,Ãrsrapport,18000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,9000.0,-27000.0,9000.0,20000.0,Ringsted,1527000.0,1517000.0,1544000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,10000.0,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,,,,,,,,,,,,,,,,,,,,,,
31671957,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,51000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,,,,,,,,,,,,,,,,,,,,,,
31671957,2015-01-01,2015-12-31,c358,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,608000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,,,,,,,,,,,,,,,,,,,,,,
31671957,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,868000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,,,,,,,,,,,,,,,,,,,,,,
31671957,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,2431000.0,9000.0,125000.0,1365000.0,2431000.0,1066000.0,1940000.0,1940000.0,1940000.0,1.0,167000.0,4000.0,51000.0,830000.0,359000.0,1066000.0,442000.0,482000.0,0.0,457000.0,,,,,
31671957,2016-01-01,2016-01-01,c661,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,,,,,,,,,,,,,,,,,,1780113.0,160000.0,,,
31671957,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
31671957,2016-01-01,2016-01-01,c712,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,830113.0,,,,,,,,,,,,,,,,,,,,,
31671957,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,359330.0,,,,,,,,,,,,,,,,,,,,,
31671957,2016-01-01,2016-01-01,c734,,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzM5LzkyLzE5LzNjMjMtNDMxOC1hYmU2LTk2ZTFjMGM4NWQ4Mw.pdf,http://regnskaber.virk.dk/75917613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2NmLzQ0L2VlLzhjYmItNDJjYy1hYjY0LTQ1ODQ2MjVmMGQ1OA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸ge,4600.0,20.0,Bag Haverne,4100 Ringsted,Baretten 1,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-05,2008-08-27,2017-05-05,Statsautoriseret revisor,-950000.0,-50600.0,,,,20222670.0,31671957.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Mau Holding 2008 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Brian Mau,Brian Kim Mau,Nordea Bank,Mau Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Ringsted,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ringsted,2016-12-31,2016-01-01,3247751.0,false,2017-05-05,KÃ¸benhavn,,urn:ofk:oid:23820404,indberetninger-20180424,2.5118406,31671957.0,,2018-03-27T20:53:57.212Z,2017-05-06T15:33:42.533Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-64-GW,2017-05-06T15:33:42.649Z,,,,50600.0,,,,,,,,,,,,,,,,,,,,,
