entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LandAndBuildings,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,RetainedEarnings,NameAndSurnameOfMemberOfSupervisoryBoard
14709894,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,-3000.0,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,-19792.0,-19792.0,-19792.0,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,
14709894,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,-19792.0,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,
14709894,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,7644.0,7144.0,200000.0,7644.0,7644.0,500.0,7644.0,-372356.0,
14709894,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,-500.0,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,-500.0,-500.0,-500.0,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,
14709894,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,
14709894,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,Jacob BÃ¦k
14709894,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,Tonni BÃ¦k
14709894,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,Christian BÃ¦k
14709894,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,-500.0,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,,,,,,,,,
14709894,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2IzLzk2LzA0LzRhYmItNDFhNS1hZDcwLTNmMDczM2ViN2I3OA.xhtml,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzJhLzgyL2IzLzAxOWYtNDYwZi04N2M2LTY1ZjMzYjdkMmI1YQ.pdf,http://regnskaber.virk.dk/49890741/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2QyL2ZkL2IyLzhhMzUtNGM1ZC05MDQ4LTI4NjkzMTg3MzE1Zg.xml,true,BÃ¸rkop,7080.0,13.0,Lyngbakkevej,6000 Kolding,Mazantigade 9,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-05,16792.0,0.0,,14709894.0,Ãrsrapport,0.0,0.0,0.0,Jacob BÃ¦k,Tonni BÃ¦k,BÃK ApS,Regnar Staugaard,0.0,0.0,0.0,180000.0,0.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,0.0,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27454487,indberetninger-20180424,2.5955422,14709894.0,AWtAJ1flRYGX6_YTImvJ,2019-06-10T06:51:02.635Z,2019-06-10T06:50:48.037Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-37-SB,2019-06-10T06:50:48.198Z,7144.0,7144.0,380000.0,7144.0,7144.0,0.0,7144.0,-372856.0,
