entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AmountOfIncomeCostItemsWhichAreSpecialDueToSizeAndNature,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfIncomeCostItemsWhichAreSpecialDueToSizeAndNature,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ContributionFromGroup,DividendPaid
70932415,2016-01-01,2016-12-31,c20,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,0.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70932415,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,26000.0,78409.0,136119.0,99600.0,92487.0,103773.0,102596.0,142596.0,31710.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70932415,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70932415,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,-297404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70932415,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,2477777.0,49617.0,200000.0,2137989.0,63000.0,1252522.0,322900.0,2477777.0,1225255.0,16888.0,1148400.0,1148400.0,339788.0,16888.0,1994117.0,12000.0,9200.0,322900.0,400000.0,652522.0,1994117.0,76855.0,43233.0,4338.0,94255.0,22055.0,17284.0,,
70932415,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
70932415,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,,,,,,652522.0,,,,,,,,,,,,,,,,,,,,,,,
70932415,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,
70932415,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,,,,,,,,,,,,,,,,1252522.0,,,,,,,,,,,,,,,,,,,,,,,
70932415,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzlkL2E2LzVhL2M2N2ItNGE3ZS1iZTZiLWM4ZWZmZjA5ZmMwZQ.xhtml,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzEyLzU0LzY4MzAtNDM4Yi1hMzM1LWYzZTc2MmJjZGQyMg.pdf,http://regnskaber.virk.dk/51423907/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzM2LzBhL2FkLzc3YjMtNDQ2Ni04NTM2LThkZTUzNTdhZjQ4ZQ.xml,true,Danmark,DK,OksbÃ¸l,6840.0,7.0,SkolevÃ¦nget,6855.0,LÃ¸ftgÃ¥rdevej 11,Til kapitalejerne i BaunhÃ¸j ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-24,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",70932415.0,mne906,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Lauridsen,Jens Lauridsen,John Hansen,Danske Bank,Fortjeneste ved salg af udlejningsejendom,BAUNHÃJ ApS,Jens Lauridsen,OksbÃ¸l,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-24,Outrup,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25544188,indberetninger-20180424,2.5927877,70932415.0,AWOXZOKWx8uVRSOdg1JH,2018-05-25T13:03:12.607Z,2018-05-25T13:02:36.056Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-93-HZ,2018-05-25T13:02:36.844Z,8246.0,153000.0,2500566.0,42046.0,83068.0,89582.0,2324880.0,2387880.0,2339320.0,63000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,64585.0,400000.0
