entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
34480680,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,-6167.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,0.0,4769.0,Statsautoriseret revisor,22121.0,12742.0,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,19921.0,23120.0,0.0,Randers,2016-01-01,2016-12-31,-26332.0,-32499.0,-9379.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,-6167.0,2200.0,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34480680,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,-26332.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34480680,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,443687.0,444.0,80000.0,13185.0,39060.0,97064.0,14307.0,313000.0,443687.0,346623.0,313000.0,14307.0,32513.0,14307.0,17064.0,288312.0,346623.0,115936.0,20000.0,25798.0,43691.0,,,,,
34480680,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
34480680,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,17064.0,,,,,,,,,,,,,,,,,,,,
34480680,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,21053.0,35360.0,,,
34480680,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,-4447.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,4769.0,4769.0,Statsautoriseret revisor,12586.0,13983.0,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,10436.0,18415.0,200.0,Randers,2016-01-01,2016-12-31,-17140.0,-21587.0,-3372.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,-4447.0,2150.0,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
34480680,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,-17140.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34480680,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,-17140.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34480680,2017-01-01,2017-12-31,c321,,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2RhLzk0L2ZiLzBiYTQtNDAyYi1hODk2LWUxNmMxNmMzNTRkNQ.pdf,http://regnskaber.virk.dk/08608443/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FmL2VkL2VmLzczODktNGM2Zi1iYzgyLTFkNWFhNDI0NWM3MQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,St. Voldgade 4,8900 Randers C,StaldgÃ¥rdsgade 5,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i Blaabjergs Forlag ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-09,2012-04-20,2018-03-24,,4769.0,Statsautoriseret revisor,,,20222670.0,34480680.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Blaabjergs Forlag ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Aksel Blaabjerg,Aksel Blaabjerg,Vestjysk Bank,Blaabjergs Forlag ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-02-09,Randers,,,urn:ofk:oid:25360445,indberetninger-20180424,2.5097342,34480680.0,AWL86eiIx8uVRSOdf_oY,2018-04-25T13:07:10.694Z,2018-04-25T13:06:45.763Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-87-UE,2018-04-25T13:06:45.955Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
