entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
31491231,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,-15929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
31491231,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,-33014.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
31491231,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,0.0,,,,,,,,,,,,,,,,,,,,
31491231,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,-48943.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,-5612.0,-33014.0,10317.0,-48943.0,-5612.0,,,,,,,,,,,,,,,
31491231,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,813726.0,125000.0,487771.0,813726.0,325955.0,813726.0,813726.0,813726.0,4500.0,501226.0,-138455.0,102723.0,325955.0,218732.0,
31491231,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,-8710.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,-5614.0,3654.0,6750.0,-8710.0,-5614.0,,,,,,,,,,,,,,,
31491231,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
31491231,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,3654.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
31491231,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,-12364.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
31491231,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2RkLzhjLzk1L2M3Y2YtNDRlZS05YjI5LTJkZDJkYzNiNjlmNQ.pdf,http://regnskaber.virk.dk/13219413/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzFiLzU2L2I0L2E3NjItNDU2NS1iYjFmLWE1MzA0YWExNmI0NA.xml,true,"7400, Herning",Ãstergade 12,Til den daglige ledelse i Jens-Ole Raunsgaard Jensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-01,2019-05-01,2008-06-09,2019-05-03,flias@flias.dk,31626536.0,31491231.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Jens-Ole Raunsgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Jens Ole Ravnsgaard Jensen,ANKER HÃST,Nykredit A/S,Jens-Ole Raunsgaard Jensen Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2018-12-31,2018-01-01,false,2019-05-01,Herning,70203016.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27082109,indberetninger-20180424,2.5124211,31491231.0,AWqMfVFERYGX6_YTHbWL,2019-05-06T09:33:44.178Z,2019-05-06T09:33:03.647Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-VV,2019-05-06T09:33:03.910Z,,,,,,,,,,,,,,,,,,,,,
