entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
12853386,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,-3125.0,-3125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,0.0,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,
12853386,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,-3125.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,
12853386,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,7955.0,500000.0,2955.0,7955.0,5000.0,5000.0,-497045.0,5000.0,7955.0,7955.0,,,,
12853386,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,500000.0,,,,,,,,,,,
12853386,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,-497045.0,,,,,,,,,,,
12853386,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,-1625.0,-1625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,0.0,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,Til kapitalejeren i Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
12853386,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,Birgit Larsen
12853386,2016-01-01,2016-12-31,c12,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,Steen A. Larsen
12853386,2016-01-01,2016-12-31,c13,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,Laura Larsen
12853386,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzM4L2IwLzYwLzQyZjItNGViMC1hZWY0LTRiYjk1MzMxM2FiNg.pdf,http://regnskaber.virk.dk/68335821/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzM2L2JhLzVlLzFkNTMtNDYzNi05NDFiLTU0NmU0NTU0NGM1NA.xml,true,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jenbanegade,9970 Strandby,Jernbanevej 22,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-30,1989-01-27,2017-05-30,Statsautoriseret revisor,20222670.0,12853386.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordjysk Formulartryk A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Steen A. Larsen,Steen A. Larsen,Nordjyske Bank A/S,Nordjysk Formulartryk A/S,BDO Statsautoriseret revisionsaktieselskab,Strandby,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,true,2017-05-30,Frederikshavn,,Formand,urn:ofk:oid:24084689,indberetninger-20180424,2.5124211,12853386.0,,2018-03-28T22:50:24.301Z,2017-06-02T11:23:29.544Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-24-RW,2017-06-02T11:23:29.669Z,,,,,,,,,,,,,,
