entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
31488559,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,35539.0,6370851.0,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,79865.0,2831.0,482.0,BirkerÃ¸d,1132096.0,2015-07-01,2016-06-30,289887.0,375285.0,374803.0,2017-06-30,2016-07-01,false,false,85398.0,43537777.0,false,false,Ingen bistand,4748548.0,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,99800.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,-1075483.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2015-07-01,2016-06-30,c8,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,1265570.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2016-06-30,2016-06-30,c10,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,3804205.0,2705809.0,126000.0,3616044.0,1391570.0,142158.0,3804205.0,2407734.0,46003.0,188161.0,46003.0,1265570.0,2027014.0,15000.0,142158.0,4901.0,4901.0,2407734.0,910235.0,64703.0,316017.0,895235.0
31488559,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,40539.0,5665566.0,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,45144.0,2831.0,482.0,BirkerÃ¸d,150035.0,2015-07-01,2016-06-30,443883.0,571809.0,574640.0,2017-06-30,2016-07-01,false,false,127926.0,43537777.0,false,false,Ingen bistand,4855208.0,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,101200.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,-1265570.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
31488559,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ZhLzNhLzk5L2E1OTEtNDhhMS05MDM3LWVmZWIwYTBiOTVmNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFlLzU3LzkxL2Y3ZDgtNDFmZC05N2JkLWFlY2FlZGVmOTAxMg.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzQxLzI3LzM2LzQ3ZDctNGJiZS1iMGJmLTZlM2NiNDQ1NTkwYQ.xml,true,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2017-12-06,2017-12-06,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,2831.0,482.0,BirkerÃ¸d,,2015-07-01,2016-06-30,1608253.0,,,2017-06-30,2016-07-01,false,false,,43537777.0,false,false,Ingen bistand,,urn:ofk:oid:24806828,indberetninger-20180424,2.595548,31488559.0,,2018-03-28T01:59:59.112Z,2017-12-07T15:55:53.874Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-22-JC,2017-12-07T15:55:54.162Z,,,,,,,,,,,,,,,,,,,,,,
