entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
31488559,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,10394.0,4294814.0,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,95797.0,772.0,100.0,303633.0,BirkerÃ¸d,108384.0,2013-07-01,2014-06-30,697325.0,933742.0,933642.0,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,236417.0,32120999.0,Ingen bistand,2842964.0,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2013-07-01,2014-06-30,c4,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,98400.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2013-07-01,2014-06-30,c6,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,-563128.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2013-07-01,2014-06-30,c8,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,1162053.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2014-06-30,2014-06-30,c10,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,2491994.0,1383842.0,126000.0,2385792.0,1288053.0,69603.0,2491994.0,1203941.0,36599.0,106202.0,36599.0,1162053.0,973419.0,270000.0,69603.0,1203941.0,1001950.0,176875.0,53647.0,731950.0
31488559,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,41247.0,4217865.0,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,103080.0,772.0,1936.0,303633.0,BirkerÃ¸d,89557.0,2013-07-01,2014-06-30,13230.0,45330.0,44166.0,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,32100.0,32120999.0,Ingen bistand,3939815.0,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,99800.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,-1162053.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
31488559,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzM4L2ZiLzdhLzhjMDktNDBkZi05MDdkLTRkZGJmOWI3MzJjNA.xhtml,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2NlLzM2LzVlL2ZhYmYtNDgzMC04NDFiLTE3OTIzMzI4OTliMw.pdf,http://regnskaber.virk.dk/95588413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2YyLzU3LzY0L2QwM2EtNDNhOC05NDRiLWYxNGRlY2RmNTU3Ng.xml,Danmark,DK,Farum,3520.0,35.0,Farum Hovedgade,BirkerÃ¸d,3460.0,8.0,PilehÃ¸j VÃ¦nge,2850  NÃ¦rum,Stokkevad 3,Regnskabsklasse B,2015-12-08,2015-12-08,,,31488559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Mehmet Ali Ãzcetin,Danske Bank,DELUX SERVICE ApS,Anders Kronborg,,772.0,,303633.0,BirkerÃ¸d,,2013-07-01,2014-06-30,1075483.0,,,4035.0,4035.0,2015-06-30,2014-07-01,Da selskabet opfylder betingelserne for fravalg af revision er dette valgt.,,32120999.0,Ingen bistand,,urn:ofk:oid:21770330,indberetninger-20180424,2.5947962,31488559.0,,2018-03-30T21:11:12.967Z,2015-12-10T14:47:11.689Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-54-UH,2015-12-10T14:47:11.832Z,,,,,,,,,,,,,,,,,,,,
