entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
21241008,2012-01-01,2012-01-01,c251,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,518000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-01-01,2012-01-01,c723,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-01-01,2012-01-01,c741,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,-517000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-01-01,2012-12-31,c123,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,,-6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-01-01,2012-12-31,c3,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,,-6000.0,-8000.0,45000.0,43000.0,0.0,43000.0,-6000.0,-8000.0,,,,,,,,,,,,,,,,,,,
21241008,2012-01-01,2012-12-31,c742,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,,-6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-12-31,2012-12-31,c253,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,518000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,,,,,,,,,,518000.0,,,,,,,,,,,,,,,,,,
21241008,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,-398000.0,,,,,,,,,799000.0,848000.0,0.0,125000.0,49000.0,848000.0,1246000.0,550000.0,518000.0,550000.0,799000.0,281000.0,592000.0,-523000.0,696000.0,49000.0,39000.0,10000.0,104000.0
21241008,2012-12-31,2012-12-31,c722,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21241008,2012-12-31,2012-12-31,c743,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8vcGRmcy8yMTI0MTAwODtBcFMyNDk0NTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/80014212/Y3ZyLmRrOi8veGJybHMvWC0zQTY1MjA2Ni0yMDE0MDYxM18xNTIyMTBfNjYz.xml,Virum,2830.0,tv.,"Geelskovparken 40, 2.","1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-06-11,2014-06-11,1998-10-01,2014-06-11,21241008.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for HindkjÃ¦r Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steffen HindkjÃ¦r,Steffen HindkjÃ¦r,HindkjÃ¦r Invest ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Virum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,SalesForce A/S,2013-12-31,2013-01-01,10.0,2014-06-11,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13811141,indberetninger-20180424,2.5118437,21241008,,2018-04-01T06:16:27.780Z,2014-06-18T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-39.968,2014-06-18T22:00:00.000Z,-523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
