entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
35850503,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,7500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
35850503,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,33761.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,-7500.0,41261.0,7500.0,0.0,33761.0,,,,,,,,,,,,,,,,,,
35850503,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,-41261.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
35850503,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,131808.0,0.0,50000.0,0.0,119308.0,131808.0,12500.0,131808.0,131808.0,131808.0,0.0,6250.0,81808.0,-12500.0,0.0,12500.0,6250.0,
35850503,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,75128.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,-5350.0,84478.0,5350.0,4000.0,75128.0,,,,,,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,Peter Lohmann Jensen
35850503,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzdjLzhmLzQyLzE1YzItNGQ3Ny04OTc5LWQ3ZmVkNjM3ODc1MA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2YyLzY4L2ZhL2ZhZDYtNDNiMC05ZjVkLWY3NzdlZTQzZGQwOQ.xml,true,"5260, Odense S",Landbrugsvej 4,Til kapitalejerne i Lohmann ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-12,2017-12-12,2014-05-12,2017-12-14,19125742.0,35850503.0,19125742.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lohmann ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Margit Hansen,Peter Lohmann Jensen,SÃBY REVISORER A/S,Lohmann ApS,"SÃBY REVISORER A/S, Godkendte Revisorer",Odense,2015-07-01,2016-06-30,-75128.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2017-12-12,Odense,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24847580,indberetninger-20180424,2.5117192000000004,35850503.0,,2018-03-28T04:10:38.616Z,2017-12-15T14:04:43.798Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-05-VX,2017-12-15T14:04:43.965Z,,,,,,,,,,,,,,,,,,,,,,,
