entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement
35850503,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",5350.0,-5350.0,35850503.0,84478.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,4000.0,Odense,2016-07-01,2017-06-30,75128.0,75128.0,-5350.0,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
35850503,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,75128.0,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
35850503,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,205686.0,44386.0,50000.0,205686.0,194436.0,205686.0,11250.0,161300.0,5000.0,144436.0,161300.0,11250.0,6250.0
35850503,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,144436.0,,,,,,,,
35850503,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,194436.0,,,,,,,,
35850503,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,50000.0,,,,,,,,
35850503,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",9103.0,-9103.0,35850503.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,46061.0,Odense,2016-07-01,2017-06-30,-55164.0,-55164.0,-9103.0,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
35850503,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
35850503,2017-07-01,2018-06-30,c12,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FlLzBmLzdlLzVkZWUtNGQ4Ny04ODdjLTE0M2E5NmQwY2FlZA.xhtml,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzNiLzUxLzZmNTYtNGM2ZC1iY2VlLTMzNmRkNTYxOGEzZA.pdf,http://regnskaber.virk.dk/30505853/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzJjLzU4LzUwL2ZlYTMtNDg3MC04ODg5LTY0NDE0OGQxMTRmZg.xml,true,Odense NV,5210.0,8.0,SkovsangervÃ¦nget,2670 Greve,Niels Christensvej 12,Regnskabsklasse B,2018-11-30,2018-11-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er besiddelse af anparter i datterselskab, investering, anden passiv kapitalanbringelse og dermed beslÃ¦gtet virksomhed efter direktionens frie skÃ¸n.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser eller pantsÃ¦tninger.</p>",,,35850503.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Peter Lohmann Jensen,LOHMANN ApS,RevisorSkyen,,Odense,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret i de seneste 5 Ã¥r.</p>",20736684.0,false,false,Ingen bistand,urn:ofk:oid:26427810,indberetninger-20180424,2.59278,35850503.0,AWeDaO5get7j816DxVFH,2018-12-06T12:06:38.045Z,2018-12-06T12:05:50.198Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-99-GT,2018-12-06T12:05:50.390Z,,,,,,,,,,,,,
