entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
30705866,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,-12789.0,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,89418.0,2017-04-26,2007-06-19,2017-04-26,-116861.0,67791.0,Statsautoriseret revisor,-101200.0,351958.0,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,9558.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,-4622.0,49.0,Esbjerg,2015-01-01,2015-12-31,163453.0,240082.0,235097.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,-76629.0,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,62253.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,1597206.0,201630.0,125000.0,7188.0,1084024.0,325805.0,45000.0,45000.0,1597206.0,464311.0,18750.0,389555.0,1.0,18750.0,896370.0,62903.0,325805.0,101200.0,48871.0,48871.0,857824.0,896370.0,464311.0,109651.0,121408.0,280000.0,102463.0,,,,,,,,
30705866,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,857824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-01-01,2016-01-01,c357,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000.0,180000.0,,,,,,
30705866,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121944.0,447749.0,,,,
30705866,2016-01-01,2016-01-01,c579,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2RkLzJiLzBiL2YwY2ItNDdlYy05YjliLWMzMjNmOGU2NjE1YQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzZiL2UwL2RkL2JiZWUtNGMzMC04ZDMwLTgwNzkwZDUwZGEyNw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-26,2007-06-19,2017-04-26,,67791.0,Statsautoriseret revisor,-101200.0,,20222670.0,30705866.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2016-12-31,2016-01-01,true,2017-04-26,Aarhus,,urn:ofk:oid:23790852,indberetninger-20180424,2.5118437,30705866.0,,2018-03-27T18:31:33.981Z,2017-05-01T14:06:58.145Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-24-BB,2017-05-01T14:06:58.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18750.0,,,
