entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
30705866,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,-28523.0,18000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,67342.0,2018-06-12,2007-06-19,2018-06-12,85791.0,93833.0,Statsautoriseret revisor,-150000.0,308758.0,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,5157.0,46809.0,Esbjerg,2016-01-01,2016-12-31,225800.0,264619.0,222967.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,38819.0,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,150000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,75800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,1526035.0,190386.0,125000.0,7475.0,1208624.0,258014.0,27000.0,27000.0,1526035.0,297063.0,18750.0,303764.0,18750.0,930493.0,44367.0,258014.0,150000.0,20348.0,20348.0,933624.0,930493.0,297063.0,101392.0,22696.0,0.0,230000.0,93917.0,,,,,,,,
30705866,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,933624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30705866,2017-01-01,2017-01-01,c341,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,153000.0,180000.0,,,,,,
30705866,2017-01-01,2017-01-01,c440,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189735.0,447749.0,,,,
30705866,2017-01-01,2017-01-01,c563,,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0Lzk0LzkwLzY5MGMtNDBkMi05NWFkLWNkMmYzNGIwNTkwNQ.pdf,http://regnskaber.virk.dk/66850703/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2M2LzRiL2QwL2M1OTQtNDQxMi1hZjgyLTg1OTdlOWJmOWZmNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,6715 Esbjerg N,Vestervangen 81,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,,18000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-12,2007-06-19,2018-06-12,,93833.0,Statsautoriseret revisor,-150000.0,,20222670.0,30705866.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SpecialtandlÃ¦gerne Ingerslev og Thorn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Jens JÃ¸rgen Thorn,Jens JÃ¸rgen Thorn,SpecialtandlÃ¦gerne Ingerslev og Thorn ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2017-12-31,2017-01-01,true,2018-06-12,Aarhus,,urn:ofk:oid:25815599,indberetninger-20180424,2.5118417999999996,30705866.0,AWP6vCXL0wkEsASkttwQ,2018-06-13T20:00:29.609Z,2018-06-13T20:00:22.878Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-88-KN,2018-06-13T20:00:23.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18750.0,,,
