entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfAccountingPolicies,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LandAndBuildings,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherLongtermInvestments,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36200227,2016-03-22,2017-03-21,c3,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,0.0,0.0,0.0,0.0,36200227.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,0.0,0.0,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,0.0,0.0,0.0,2018-03-21,2017-03-22,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2016-03-22,2017-03-21,c5,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2016-03-22,2017-03-21,c7,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2016-03-22,2017-03-21,c9,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2017-03-21,2017-03-21,c11,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36200227,2017-03-22,2018-03-21,c0,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,0.0,0.0,0.0,0.0,36200227.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,0.0,0.0,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,0.0,0.0,0.0,2018-03-21,2017-03-22,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2017-03-22,2018-03-21,c1,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Thorsgaard
36200227,2017-03-22,2018-03-21,c2,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Christoffer NÃ¸rgaard SÃ¸rensen
36200227,2017-03-22,2018-03-21,c4,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36200227,2017-03-22,2018-03-21,c6,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzFiL2JiLzhmOTQtNDc0My05ZTJkLTQzYmM0N2IyNjE1Yw.xhtml,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBmL2Q2LzRkLzcyYjgtNGQ5Ny05OWNiLTYzMjIyNDY4ZmY5MQ.pdf,http://regnskaber.virk.dk/72200263/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2FlLzc5LzMyLzgyOTYtNGI5My1iOGUzLTUwMTdkYjllZWEwMg.xml,true,Silkeborg,8600.0,11.0,Lyngvej,8600 silkeborg,Lyngvej 11,Regnskabsklasse B,2018-03-21,2018-03-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">ingen Ã¦ndring</p>",contact.fragmenttwo@gmail.com,,,0.0,,36200227.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,Henrik Thorsgaard,FRAGMENTTWO IVS,Henrik Thorsgaard,,,0.0,Aarhus,0.0,2016-03-22,2017-03-21,0.0,,,0.0,2018-03-21,2017-03-22,,false,false,,false,false,Ingen bistand,urn:ofk:oid:26062535,indberetninger-20180424,2.5954075,36200227,AWV8qcVF5OzuYdPkEhDl,2018-08-27T18:34:02.481Z,2018-08-27T18:33:44.449Z,regnskab,0.0,,2018-03-21,2017-03-22,X18-AV-67-CB,2018-08-27T18:33:44.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
