entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
32293875,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,-6076.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,-40000.0,40000.0,Statsautoriseret revisor,-852140.0,969192.0,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,2080.0,-27758.0,Faaborg,-96322.0,43218.0,49294.0,77052.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,-30428.0,-6076.0,ErklÃ¦ring om udvidet gennemgang,-727470.0,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32293875,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,43218.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32293875,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,538124.0,125000.0,45534.0,273857.0,20356.0,-515238.0,183290.0,98347.0,538124.0,1053362.0,80977.0,45534.0,264267.0,80977.0,540833.0,183290.0,98347.0,-640238.0,111345.0,1007828.0,31307.0,175510.0,0.0,324343.0,155154.0,,,,
32293875,2015-01-01,2015-01-01,c131,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,80976.0,,,
32293875,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
32293875,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,-640238.0,,,,,,,,,,,,,,,,,,,,,,,
32293875,2015-01-01,2015-01-01,c173,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,76841.0,,,,,,,,,,,,,,,,,
32293875,2015-01-01,2015-01-01,c88,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,216710.0,400000.0,
32293875,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,-40000.0,40000.0,Statsautoriseret revisor,-577988.0,888112.0,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,-18495.0,Faaborg,-56880.0,251629.0,251629.0,270124.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,-8807.0,0.0,ErklÃ¦ring om udvidet gennemgang,-512301.0,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
32293875,2015-01-01,2015-12-31,c132,,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzBiLzMzLzc2LzkzMGMtNGI2Yy05YjMxLWI1MjAxMDA4YmQ5Zg.pdf,http://regnskaber.virk.dk/57839223/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzdhL2ZmLzE0L2UxOWItNDgxNi1iOWUyLTI4OWE3MDE5MWY3YQ.xml,1.0,489.0,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Smedemestervej 6,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i KF-Lak Faaborg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-04-01,2009-07-27,2016-05-17,,40000.0,Statsautoriseret revisor,,,20222670.0,32293875.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for KF-Lak Faaborg ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for KF-Lak Faaborg ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,34572.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Kim Frandsen,Kim Frandsen,KF-Lak Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Faaborg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2015-12-31,2015-01-01,2016-04-01,Faaborg,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:22386352,indberetninger-20180424,2.5124402000000003,32293875.0,,2018-03-28T21:47:15.437Z,2016-05-19T07:10:16.683Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-18-RC,2016-05-19T07:10:16.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
