entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables
31636485,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,100000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,-86643.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,13357.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,-8621.0,-15460.0,8621.0,0.0,37438.0,13357.0,-8621.0,,,,,,,,,,,,,,,,,
31636485,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,1064630.0,605209.0,125000.0,1064630.0,1053519.0,1064630.0,11111.0,443421.0,7111.0,100000.0,828519.0,443421.0,11111.0,16000.0,0.0,16000.0,4000.0
31636485,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,-43889.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,-21033.0,0.0,21033.0,34184.0,11328.0,-43889.0,-21033.0,,,,,,,,,,,,,,,,,
31636485,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,100000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,-143889.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,,,,,,,,,,,,,,,,,
31636485,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzhlLzMyLzlhL2Y2MTYtNGRmOC04NmVhLTljNmMwODk0YzY3MQ.pdf,http://regnskaber.virk.dk/58463613/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzFmL2VmL2MzLzExNTAtNDAxNC1hMzhjLTdkYTIzZjI2ZDg4Mw.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Holstebro,7500.0,32.0,Emil Reesens Vej,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-08,2019-05-08,2008-08-20,2019-05-08,statsautoriseret revisor,32285201.0,31636485.0,32285201.0,mne29425,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Carlsen Holding, Vejle ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Christian Holm,Stig Carlsen,Stig Carlsen,"Martinsen, Statsautoriseret Revisionspartnerselskab","Carlsen Holding, Vejle ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",29045.0,Holstebro,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-08,Vejle,75 82 10 55,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27194626,indberetninger-20180424,2.5118417999999996,31636485.0,AWrefdzfRYGX6_YTH5lP,2019-05-22T07:43:15.018Z,2019-05-22T07:42:30.954Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-75-JQ,2019-05-22T07:42:31.186Z,,,,,,,,959560.0,472678.0,125000.0,959560.0,909630.0,959560.0,49930.0,426359.0,41930.0,100000.0,684630.0,426359.0,49930.0,60523.0,29045.0,31478.0,8000.0
