entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
14301879,2012-04-01,2013-03-31,ID_10,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,-17795.0,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",661631.0,412947.0,"RÃ¸dby, den 12. juni 2014",-266479.0,-266479.0,-17795.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2012-04-01,2013-03-31,ID_12,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",266479.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2012-04-01,2013-03-31,ID_14,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",266479.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_0,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_1,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_11,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",-120969.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_13,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",-120969.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_15,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_16,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
14301879,2013-04-01,2014-03-31,ID_17,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8vcGRmcy8xNDMwMTg3OTtBL1MxOTE2MDM7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/97810341/Y3ZyLmRrOi8veGJybHMvWC1FOTJDMjRGRS0yMDE0MDgyN18xMTI5MTdfMzI0.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",1990-01-01,2014-08-27,0.0,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014 for TjÃ¸rnebjerg A/S.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 12. juni 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-03-31,2013-04-01,2014-06-12,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:18518118,indberetninger-20180424,2.5097342,14301879.0,,2018-03-31T20:19:41.983Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.851,2014-08-27T22:00:00.000Z,,,
