entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
68352819,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,0.0,Statsautoriseret revisor,0.0,12839.0,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,42.0,Hobro,12881.0,12881.0,12839.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,0.0,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68352819,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,12881.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68352819,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,96107.0,77673.0,200000.0,96107.0,2539.0,80654.0,0.0,96107.0,15453.0,0.0,0.0,0.0,0.0,5453.0,15895.0,0.0,-119346.0,15453.0,0.0,0.0,0.0,18434.0,10000.0,0.0,,,,,
68352819,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,
68352819,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,-119346.0,,,,,,,,,,,,,,,,,,,,,,,
68352819,2014-01-01,2014-01-01,c189,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
68352819,2014-01-01,2014-01-01,c195,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
68352819,2014-01-01,2014-01-01,c76,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,,,,,,,,,,,,,,617472.0,617472.0,,,
68352819,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,-6482.0,Statsautoriseret revisor,-3086.0,52288.0,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,-3086.0,-54559.0,11.0,Hobro,-11828.0,-11828.0,42720.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,0.0,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
68352819,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2LzJjLzkxLzNmNDUtNGEzNi1iOWJmLWI5MzhhZjRlZmJiMA.pdf,http://regnskaber.virk.dk/91825386/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzNlL2Y5LzY1LzQ1M2UtNGNiZC04NGZlLTE4YmNmOWE1YTdhOQ.xml,1.0,884700.0,Hobro,9500.0,"12, Box 170",Nytorv,Hobro,9500.0,30B,Adelgade,9500  Hobro,"Hannerupskovvej 38, Hannerup",DK-9500 Hobro,"Nytorv 12, Box 170","Til kapitalejeren i AC Ejendomme, Hobro ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-05-31,1982-05-23,2015-06-26,,Statsautoriseret revisor,,,68352819.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AC Ejendomme, Hobro ApS.","Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for AC Ejendomme, Hobro ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Simon Lindal Andersen,Simon Lindal Andersen,Andelskassen,"AC Ejendomme, Hobro ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,-11828.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2014-12-31,2014-01-01,2015-05-31,Hobro,,40459576.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5634547,indberetninger-20180424,2.5097403999999996,68352819.0,,2018-03-30T08:05:04.899Z,2015-07-02T09:32:07.004Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-97-AJ,2015-07-02T09:32:07.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
