entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
30832760,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,80000.0,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,1075946.0,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-01-01,c744,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,98400.0,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,116622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,216422.0,1834.0,-30929.0,1116.0,288342.0,1116.0,254463.0,-32763.0,38041.0,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,116622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-01-01,2015-12-31,c745,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,99800.0,98400.0,,,,,,,,,,,,,,,,,,,,,,,
30832760,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,1372368.0,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,,,1384618.0,410539.0,80000.0,1373023.0,22434.0,3968.0,11595.0,1384618.0,12250.0,11595.0,934351.0,11595.0,99800.0,0.0,0.0,1192568.0,934351.0,12250.0,28133.0,1731.0,12250.0,,
30832760,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFkLzI4LzMxLzZlNmUtNGUzYS1iNWVlLWM4OWJjZTM4NDQwYw.pdf,http://regnskaber.virk.dk/06723803/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzAxLzA2Lzk4LzExYjctNDU1NS04ODgwLTc2NmZhODFmNmIwYg.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-15,2017-02-15,2007-09-06,2017-02-15,2686.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration og kontoromkostninger.,aarhus@redmark.dk,80000.0,29442789.0,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Kasper Lyrum ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sten Platz,Kasper Lyrum,Kasper Lyrum,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ãrhus C,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-15,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23556147,indberetninger-20180424,2.5118417999999996,30832760.0,,2018-03-27T20:52:05.484Z,2017-03-06T07:40:44.376Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-82-FZ,2017-03-06T07:40:44.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
