entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfDeferredTaxAssetsAndLiabilities,ExtraordinaryProfitLossBeforeTax,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermTaxReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
35143750,2013-03-15,2013-12-31,c2,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,75315.0,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",2441742.0,2517057.0,2517057.0,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,2460570.0,2441742.0,2441742.0,19123.0,19123.0,2014-12-31,2014-01-01,0.0,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",-18828.0,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2013-03-15,2013-12-31,c4,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,0.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2013-03-15,2013-12-31,c6,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,2517057.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2013-03-15,2013-12-31,c8,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,-56487.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,3195846.0,9961.0,80000.0,28789.0,18828.0,2540569.0,3195846.0,655277.0,3167057.0,3167057.0,650000.0,650000.0,3167057.0,5277.0,2460569.0,5277.0,18828.0
35143750,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,856.0,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",802112.0,803320.0,803320.0,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,802407.0,802112.0,802112.0,19123.0,19123.0,2014-12-31,2014-01-01,0.0,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",-295.0,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,0.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,803320.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
35143750,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzY5L2ExL2FkLzkyYzgtNGIwNy1iYjMyLTlmMzUyZmQ0YWU1ZQ.xhtml,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzJlL2JiLzU5LzA5MjAtNDkyZC04MWYyLWI3MjZiZDY1OTQzOA.pdf,http://regnskaber.virk.dk/05734153/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q3LzNhLzAzLzAyZmQtNGNkMC1iMGExLThjMjkwYjQ2MmM5Nw.xml,Danmark,DK,KÃ¸benhavn V,1550.0,RÃ¥dhuspladsen 75,Aarup,5560.0,22.0,Dragebakken,5560 Aarup,Dragebakken 22,,Regnskabsklasse B,2015-06-02,2015-06-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har givet sikkerhed i Selskabets ejerandel i HHJ Bolig ApS nom. 400.000 selskabskapital til banknordik ifm. engagement mellem HHJ Bolig ApS og Banknordik.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har forpligtet sig til at indbetale restkapitalen i Arkhouse A/S kr. 187.500 i 2015.</p>",,,,35143750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Henrik Jensen,Hans Henrik Jensen,Spar Nord Bank A/S,NOVACAP ApS,Hans Henrik Jensen,352.0,Aarup,2013-03-15,2013-12-31,-913.0,,,19123.0,19123.0,2014-12-31,2014-01-01,,514.0,"Selskabet har fravalgt revision for regnskabsÃ¥ret 2015, da Selskabet jÃ¦vnfÃ¸r regnskabsloven er fritaget for revision.",,31322344.0,Ingen bistand,urn:ofk:oid:5409614,indberetninger-20180424,2.5927916,35143750.0,,2018-03-30T09:42:37.788Z,2015-06-01T23:58:10.758Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-90-AN,2015-06-01T23:58:10.847Z,,,,,,,,,,,,,,,,,
