entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
35472169,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,-27774.0,-213734.0,-65894.0,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,-337080.0,-337080.0,-307402.0,2016-12-31,2016-01-01,-29678.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
35472169,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
35472169,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,-337080.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
35472169,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,2477273.0,153742.0,81000.0,1898618.0,-283356.0,342396.0,1744876.0,2477273.0,2760629.0,236259.0,1744876.0,578655.0,236259.0,1067775.0,0.0,342396.0,-364356.0,2760629.0,1546848.0,0.0,146006.0,
35472169,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,74034.0,1345197.0,1599164.0,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,114058.0,114058.0,179933.0,2016-12-31,2016-01-01,65875.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
35472169,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,Jane Mahrt
35472169,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,Caspar Mahrt
35472169,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,Mejid Al Helo
35472169,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
35472169,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhLzkyLzIzL2FhMTAtNDkyNi04NjhmLTZmZDViZDFkMTI1MQ.xhtml,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJjLzE5LzJiLzI5YjktNDE0Zi1iOGY1LWRlMGZmYzI4MTdmZQ.pdf,http://regnskaber.virk.dk/96127453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzhmL2JiLzI3LzFhN2QtNGEyOS05ZmJhLWMxNTc2OTkwNGI5Ng.xml,true,Hellerup,2900.0,14.0,Sofievej,2600 Glostrup,Sydvestvej 130-134,Regnskabsklasse B,2017-05-31,,,,35472169.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mejid Al Helo,Spar Nord,Dollar Store ApS,Cas Cas Gruppen ApS,2015-01-01,2015-12-31,114058.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24216352,indberetninger-20180424,2.5949402000000004,35472169.0,,2018-03-29T11:50:19.006Z,2017-06-15T14:12:33.671Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-81-RH,2017-06-15T14:12:33.843Z,,,,,,,,,,,,,,,,,,,,,,
