entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredTaxLiabilitiesLongterm,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
29315205,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,51485.0,209570.0,27886.0,247734.0,29315205.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,0.0,2015-07-01,2016-06-30,-13356.0,-13356.0,-13321.0,2017-06-30,2016-07-01,275620.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,-13356.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,400083.0,232344.0,0.0,125000.0,232344.0,0.0,-23930.0,167739.0,0.0,0.0,0.0,0.0,400083.0,424013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167739.0,0.0,0.0,0.0,424013.0,0.0,0.0,167739.0,0.0,0.0,0.0,-148930.0,0.0,0.0,424013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29315205,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,55832.0,69360.0,41390.0,120930.0,29315205.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,0.0,2015-07-01,2016-06-30,-4262.0,-4262.0,-4262.0,2017-06-30,2016-07-01,162320.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,-4262.0,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29315205,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzljL2EzL2ExL2ZkYjQtNGFkOC04YTM0LTljMWQzNDNjNDQ4Yg.xhtml,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzMwLzZjLzU2LzlkNjEtNGM4My04YWMxLTcwMTFjZDJjYjA3YQ.pdf,http://regnskaber.virk.dk/50251392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzg0LzMxLzRlL2I5MDEtNDBiMy1iNzdhLTMyZmQ1NDkyZTMyZA.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,Regnskabsklasse B,2017-11-23,,,,,29315205.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Carsten Hansen,Sparnord,NOTEME ApS,Jan Carsetn Hansen,35.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,true,Ingen bistand,urn:ofk:oid:24744816,indberetninger-20180424,2.5954075,29315205.0,,2018-03-27T20:24:19.352Z,2017-11-28T08:01:52.357Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-35-QD,2017-11-28T08:01:52.572Z,376038.0,238697.0,0.0,125000.0,242397.0,0.0,-28192.0,133641.0,0.0,0.0,0.0,0.0,376038.0,404230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133641.0,0.0,0.0,0.0,404230.0,3700.0,0.0,133641.0,0.0,0.0,0.0,-153192.0,0.0,0.0,404230.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0
