entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,ContractWorkInProgress,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherLongtermInvestments,OtherShorttermInvestments,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermDebtToBanks,ShorttermInvestments,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables
29315205,2012-07-01,2013-06-30,c3,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,0.0,0.0,0.0,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,0.0,0.0,0.0,2014-06-30,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2012-07-01,2013-06-30,c5,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,0.0,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2012-07-01,2013-06-30,c7,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,0.0,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2012-07-01,2013-06-30,c9,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,0.0,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2013-06-30,2013-06-30,c11,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,365.0,365.0,125000.0,365.0,-427694.0,0.0,0.0,0.0,0.0,365.0,428059.0,0.0,428059.0,0.0,0.0,0.0,0.0,0.0,-552694.0,428059.0,0.0,0.0
29315205,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,222436.0,0.0,225894.0,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,222436.0,222436.0,222436.0,2014-06-30,2013-07-01,225894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2013-07-01,2014-06-30,c8,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,222436.0,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
29315205,2014-06-30,2014-06-30,c10,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8vcGRmcy8yOTMxNTIwNTtBcFMzNjU5NDY7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/50251392/Y3ZyLmRrOi8veGJybHMvWC0zRTNEMkQxMi0yMDE0MTEyOV8xMjQ2MDVfODg5.xml,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Ãlstykke,3650.0,30.0,Park Alle,3650 Ãlstykke,Park Alle 30,3458.0,Regnskabsklasse B,0.0,0.0,2014-11-29,2014-11-29,,0.0,,29315205.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Carsten Hansen,Jan Carsten Hansen,Jan Carsten Hansen,Spar Nord,NOTEME ApS,Jan C. Hansen,0.0,0.0,Ãlstykke,2012-07-01,2013-06-30,,,,2014-06-30,2013-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for den kommende regnskabsÃ¥r,0.0,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:17395046,indberetninger-20180424,2.5097342,29315205.0,,2018-04-01T01:21:35.987Z,2014-11-29T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.017,2014-11-29T23:00:00.000Z,282732.0,281557.0,125000.0,282732.0,-205258.0,0.0,0.0,0.0,0.0,282732.0,487990.0,0.0,487990.0,0.0,0.0,0.0,0.0,0.0,-330258.0,487990.0,1175.0,1175.0
