entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
32271065,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,-4513.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,36630.0,2019-03-26,2009-06-23,2019-03-26,34625.0,Registreret revisor,212025.0,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,14524.0,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,31371.0,1623.0,16847.0,1623.0,Korinth,2017-01-01,2017-12-31,115535.0,147652.0,177400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,32117.0,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271065,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,115535.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271065,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,3329651.0,18693.0,125000.0,10193.0,403091.0,3288315.0,3329651.0,2926116.0,771360.0,771360.0,3288315.0,0.0,3288315.0,444.0,444.0,278091.0,0.0,2154756.0,240480.0,1798819.0,665.0,22643.0,11200.0,36630.0,26979.0,1250.0,,
32271065,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
32271065,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,278092.0,,,,,,,,,,,,,,,,,,,,,,,
32271065,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,4575.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,46281.0,2019-03-26,2009-06-23,2019-03-26,52915.0,Registreret revisor,306885.0,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,18069.0,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,38117.0,0.0,20048.0,0.0,Korinth,2017-01-01,2017-12-31,164997.0,215853.0,253970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,50856.0,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
32271065,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,164997.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271065,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,164997.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271065,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
32271065,2018-01-01,2018-12-31,c726,,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzM3LzA3L2YxL2JjYjItNDY4Yy1iYjhmLWYzODIyZTY3N2UyZA.pdf,http://regnskaber.virk.dk/56017223/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2UzL2YxLzRkL2UxNWMtNDEwMC1iNGRjLTBlMWQyNTRlYTY1Zg.xml,true,Svendborg,5700.0,2.0,Norgesvej,Faaborg,5600.0,1.0,Torvet,5600 Faaborg,GÃ¦rupvej 2A,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i U. R. Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-26,2009-06-23,2019-03-26,,Registreret revisor,,20222670.0,32271065.0,20222670.0,mne260,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for U. R. Invest ApS.,Ãrsrapport,,567000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Skaarup Christiansen,Ulrik Rasmussen,Ulrik Rasmussen,Sydbank,U. R. Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Korinth,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Korinth,2018-12-31,2018-01-01,true,2019-03-26,Svendborg,,urn:ofk:oid:26968536,indberetninger-20180424,2.5118406,32271065.0,AWoGqydIRYGX6_YTGxPA,2019-04-10T09:54:44.467Z,2019-04-10T09:54:00.744Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-26-JQ,2019-04-10T09:54:00.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
