entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,WritedownsOfCurrentAssetsThatExceedNormalWritedowns,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
31765005,2016-01-01,2016-01-01,c696,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,125000.0,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2016-01-01,2016-01-01,c717,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,25551.0,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,6.0,43056.0,2415714.0,2843393.0,4405.0,30.0,5791.0,93184.0,97559.0,87393.0,287064.0,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,5791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2016-12-31,2016-12-31,c70,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,156342.0,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,959383.0,65118.0,125000.0,533078.0,22479.0,330203.0,96102.0,10000.0,959383.0,749431.0,330203.0,426305.0,691701.0,155979.0,96102.0,53610.0,53610.0,10000.0,31342.0,749431.0,457960.0,9532.0,48198.0,279502.0
31765005,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,5.0,53705.0,2322630.0,2336919.0,3885.0,0.0,-163108.0,-171511.0,-167626.0,-8403.0,128210.0,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2017-01-01,2017-12-31,c1963,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2017-01-01,2017-12-31,c68,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,-163108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2017-01-01,2017-12-31,c99,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31765005,2017-12-31,2017-12-31,c71,,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2U2LzUzL2E0L2RkMmEtNDhiZS04YmQ3LTQzMzFkODYzMDI0ZQ.pdf,http://regnskaber.virk.dk/50056713/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ZiLzVmL2U5L2Y2ZTgtNGFhOC05ZmFkLWExOWVkNWNkN2YxNw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Kastrup,2770.0,27.0,Ved Stationen,9200 Aalborg SV,Voergaardvej 2,Til den daglige ledelse i Toyo Sushi ApS,Regnskabsklasse B,2018-02-13,2018-02-22,Statsaut. revisor,-6766.0,32895468.0,31765005.0,mne29417,Ãrsrapport,Kim Nielsen,Han Li,Han Li,Beierholm,Toyo Sushi ApS,Beierholm,Kastrup,2016-01-01,2016-12-31,TÃ¥rnby,2017-12-31,2017-01-01,2018-02-13,SÃ¸borg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25083429,indberetninger-20180424,2.5118417999999996,31765005.0,,2018-04-03T22:55:47.186Z,2018-02-22T12:04:52.673Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-12-DP,2018-02-22T12:04:52.856Z,,,,,,,,,,,,767229.0,47827.0,125000.0,291982.0,7822.0,279533.0,195714.0,10000.0,767229.0,728788.0,279533.0,475247.0,728788.0,73532.0,195714.0,45207.0,45207.0,10000.0,-131766.0,728788.0,234155.0,0.0,0.0,152801.0
