entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfSupervisoryBoard
66477312,2017-04-01,2017-04-01,c704,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,134500.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
66477312,2017-04-01,2017-04-01,c710,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,1025.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
66477312,2017-04-01,2017-04-01,c725,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,-65170.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
66477312,2017-04-01,2018-03-31,c120,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,-4016.0,,,,,,,,,,,,,,,,,,,,,,
66477312,2017-04-01,2018-03-31,c3,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,-4016.0,-2763.0,2763.0,226.0,1378.0,-1611.0,-2763.0,2405.0,,,,,,,,,,,,,,,
66477312,2017-04-01,2018-03-31,c726,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,-4016.0,,,,,,,,,,,,,,,,,,,,,,
66477312,2018-03-31,2018-03-31,c4,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,66339.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,67298.0,36698.0,134500.0,67298.0,67298.0,959.0,226.0,30600.0,-69186.0,1025.0,959.0,0.0,30600.0,733.0,
66477312,2018-03-31,2018-03-31,c706,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,134500.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
66477312,2018-03-31,2018-03-31,c712,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,1025.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
66477312,2018-03-31,2018-03-31,c727,,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzgzL2M0L2Q1LzAzNGMtNGVmNi05ZTRjLTRlZjM2MDc2OTBlNg.pdf,http://regnskaber.virk.dk/21377466/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzdlLzhlLzVlLzFlMGMtNDk1MS1iZGVmLTc2ZDIxMmYwZTkzYw.xml,Danmark,Hurup Thy,7760.0,17.0,MÃ¸llevÃ¦nget,Vestervig,7770.0,13.0,Klostergade,"7760, Hurup Thy","MÃ¸llevÃ¦nget, 17",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-11,2019-06-11,2019-06-26,statsautoriseret revisor,hurup@brandtrevision.dk,-69186.0,25492145.0,66477312.0,25492145.0,mne33206,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for ASX 1432 ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Thyge Futtrup,Peter Tilsted,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparkassen Thy,ASX 1432 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Vestervig,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,2019-06-11,Hurup,97 95 18 22,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27626276,indberetninger-20180424,2.5122786,66477312.0,AWudYLozIXJRhhXBLhHv,2019-06-28T09:18:42.423Z,2019-06-28T09:18:09.678Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BR-82-GT,2019-06-28T09:18:09.882Z,,,,,,,,,,,,,,,,,,,,,,,
