entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30508440,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,-20000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,-193929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,-213929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,213929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,-9566.0,224831.0,2581.0,1245.0,213929.0,,,,,,,,,,,,,,,,,,,,,,
30508440,2014-12-31,2014-12-31,ID_19,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,485519.0,6539.0,125000.0,107726.0,478019.0,485519.0,7500.0,377793.0,377793.0,377793.0,101050.0,0.0,20000.0,0.0,333019.0,101050.0,7500.0,0.0,137.0,137.0,7500.0,
30508440,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2ZlLzZhL2ZjLzE1NWYtNDNkMS1iZTQzLTI0ZDk4MjAwODg2Nw.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FiLzU0L2VjL2M1ZjItNDI5MC1iNzFmLWY5MTcxZGE2YjUxNQ.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-17,2008-08-15,2016-05-17,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 17. maj 2016",2014-01-01,2014-12-31,-295612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-17,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22433032,indberetninger-20180424,2.5124327999999996,30508440.0,,2018-03-29T02:07:51.246Z,2016-05-25T06:58:24.440Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-68-ME,2016-05-25T06:58:24.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
