entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30508440,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,-295612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,-46551.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,342163.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,-7502.0,317819.0,1626.0,33472.0,342163.0,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,880119.0,38100.0,125000.0,156507.0,800183.0,880119.0,79936.0,723612.0,723612.0,723612.0,115408.0,28000.0,0.0,295612.0,379571.0,115408.0,79936.0,44436.0,2999.0,0.0,2999.0,7500.0,
30508440,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,-20294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,-11253.0,12330.0,25075.0,3704.0,-20294.0,,,,,,,,,,,,,,,,,,,,,,,
30508440,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,-111240.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508440,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Krog
30508440,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2FhLzRjLzZiL2YzZDAtNDZmNC1hNzA2LWUwYmRlNjg0YTI0Zg.pdf,http://regnskaber.virk.dk/04480503/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzgzL2MxL2YxZjgtNGVjOS05MDA4LTJmN2MzMWVkZjJhYw.xml,true,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i SK Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-02,2017-05-02,2008-08-15,2017-05-02,12901038.0,30508440.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SK Holding 2008 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Krog,aage maagensen,Lollands Bank,SK Holding 2008 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab",Maribo,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-05-02,Maribo,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23848254,indberetninger-20180424,2.5124266,30508440.0,,2018-03-27T23:35:08.480Z,2017-05-11T09:19:09.809Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-00-RR,2017-05-11T09:19:10.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
