entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,DividendPaid,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,ReversalsOfRevaluationsOfDisposedPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
15046643,2015-01-01,2015-12-31,c343,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,1120.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,4818.0,2017-01-03,1991-03-26,2017-01-03,0.0,Statsautoriseret revisor,1737843.0,-100000.0,-9329.0,38290.0,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,-13579.0,Ejstrupholm,9444.0,15382.0,28961.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,-5938.0,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,,,,,
15046643,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,,,,,
15046643,2015-01-01,2015-12-31,c365,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,-90556.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,,,,,
15046643,2015-12-31,2015-12-31,c395,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,1348619.0,173619.0,125000.0,619398.0,1175000.0,1348619.0,610227.0,555253.0,555253.0,1175000.0,33400.0,1175000.0,100000.0,118994.0,118994.0,394398.0,5650.0,54974.0,15924.0,,,,,
15046643,2016-01-01,2016-01-01,c398,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,
15046643,2016-01-01,2016-01-01,c425,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,394398.0,,,,,,,,,,,,,,,,,,,,
15046643,2016-01-01,2016-01-01,c429,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,100000.0,,,,,,,,,,,,,,,,,,,,
15046643,2016-01-01,2016-01-01,c610,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,-562843.0,1737843.0,,,
15046643,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,-118994.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,122056.0,2017-01-03,1991-03-26,2017-01-03,-16903.0,Statsautoriseret revisor,1737843.0,-100000.0,13091.0,19967.0,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,-25146.0,Ejstrupholm,-12053.0,-8991.0,16155.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,-3062.0,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
15046643,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2JhL2I2LzQyL2I1N2YtNDVmMC1hZTBiLTM3N2Q5ZDc2YjE5Nw.pdf,http://regnskaber.virk.dk/34664051/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzdmLzllLzBjLzI0NjAtNDlkYy04ZTI5LTZkNzIxYzZlOTE4Yg.xml,false,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Ejstrupholm,7361.0,1.0,Vestergade,7361 Ejstrupholm,Birkevej 20,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Silmo Ejstrupholm ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-01-03,1991-03-26,2017-01-03,,Statsautoriseret revisor,1737843.0,-100000.0,,,20222670.0,15046643.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Silmo Ejstrupholm ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Bjarne Laursen,Jyske Bank A/S,Silmo Ejstrupholm ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,27.0,2016-01-01,-562843.0,false,2017-01-03,Ejstrupholm,,61 26 60 62,urn:ofk:oid:23402634,indberetninger-20180424,2.5097403999999996,15046643.0,,2018-03-27T11:44:27.894Z,2017-01-18T08:01:54.806Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-03-SC,2017-01-18T08:01:54.965Z,,,,,,,,,,,,,,,,,,,,,,,,Mads Ãstergaard Jensen
