entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30195523,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,-119792.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,42004.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,129488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,16569.0,119822.0,3273.0,133118.0,16569.0,3630.0,,,,,,,,,,,,,,,,,,,,,,,
30195523,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,987871.0,2245.0,125000.0,123638.0,626928.0,987871.0,360943.0,864233.0,864233.0,864233.0,64097.0,13875.0,51700.0,784233.0,-334005.0,267957.0,360943.0,21006.0,121393.0,103888.0,7883.0,3630.0,
30195523,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,-401780.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,52842.0,-441465.0,1532.0,-390155.0,52842.0,11625.0,,,,,,,,,,,,,,,,,,,,,,,
30195523,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,-32453.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195523,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkxLzNkLzdkL2YwMWYtNDMxYy1iYWQ2LTYzYjk1YTE3MDg5Nw.pdf,http://regnskaber.virk.dk/32559103/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzJlL2RkLzY1L2YwZWMtNGJlMi1iZjEwLTZiYzYyY2QzYjkyZQ.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i EJO Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-16,2018-05-16,2007-01-08,2018-05-16,38035991.0,30195523.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for EJO Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Erik Lillegaard Johansen,"4audit DK, Godkendt Revisionsanpartsselskab",EJO Holding ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-01-01,2016-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-05-16,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25770020,indberetninger-20180424,2.5097342,30195523.0,AWPkKrIx0wkEsASktk2g,2018-06-09T10:50:42.889Z,2018-06-09T10:49:52.494Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-86-XN,2018-06-09T10:49:52.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
