entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
26082994,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,0.0,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,18533.0,1093076.0,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,1111609.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,4450.0,0.0,HjÃ¸rring,2017-01-01,2017-12-31,1097526.0,1097526.0,1093076.0,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,0.0,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,,,
26082994,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,105800.0,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,,,
26082994,2017-01-01,2017-12-31,c185,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,-541789.0,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,,,
26082994,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,1533515.0,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,,,
26082994,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,1768639.0,665137.0,125000.0,1767389.0,0.0,597970.0,1768639.0,1250.0,5250.0,597970.0,5250.0,5250.0,500282.0,0.0,105800.0,1536589.0,500282.0,1250.0,0.0,0.0,1250.0,,,
26082994,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,
26082994,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,1536590.0,,,,,,,,,,,,,,,,,,,,
26082994,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,105800.0,,,,,,,,,,,,,,,,,,,,
26082994,2018-01-01,2018-01-01,c554,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,,,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,5250.0,,
26082994,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzgxL2IxLzlhLzYxZTctNGYyOC04NzcwLWZjNjk5ZDc1MTE2OA.pdf,http://regnskaber.virk.dk/49928062/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2Q1LzZmL2Y3L2FiMTQtNDU0Yy1hNzM2LTk0YjQwY2Q4YTQzOA.xml,true,1040.0,15600.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,c/o Thomas Nielsen,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Thomas Nielsen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-02-11,2001-06-15,2019-02-13,1040.0,1040.0,Statsautoriseret revisor,-105800.0,thomasoganette@gmail.com,29158.0,68952.0,20222670.0,26082994.0,20222670.0,mne19734,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Thomas Nielsen Invest ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Thomas Nielsen,Thomas Nielsen,Thomas Nielsen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,41520.0,44672.0,98110.0,HjÃ¸rring,2017-01-01,2017-12-31,71064.0,71064.0,67912.0,15600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-02-11,HjÃ¸rring,0.0,+45 22 68 95 93,urn:ofk:oid:26681907,indberetninger-20180424,2.5124211,26082994.0,AWjnMxw4et7j816D4Eww,2019-02-13T14:12:26.609Z,2019-02-13T14:11:52.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-72-GH,2019-02-13T14:11:52.535Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
