entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromAssociates,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForLoansAndCollaterals,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,OpinionOnFinancialStatementsExtendedReview,GrossResult
25470982,2016-07-01,2017-06-30,c109,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,257000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470982,2016-07-01,2017-06-30,c123,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,6861000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470982,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,7118000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,-111000.0,86000.0,715000.0,8000.0,74000.0,8159000.0,132000.0,66000.0,8907000.0,-111000.0,9018000.0,1789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470982,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,,,85982000.0,4749000.0,125000.0,59676000.0,84295000.0,85982000.0,1687000.0,26306000.0,267000.0,5635000.0,12150000.0,6604000.0,26306000.0,0.0,1650000.0,48238000.0,45000.0,5130000.0,257000.0,6604000.0,77309000.0,0.0,48238000.0,1687000.0,6689000.0,0.0,1559000.0,1642000.0,,
25470982,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,3915580.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,-106657.0,397810.0,1580250.0,0.0,290.0,2404015.0,186910.0,290.0,4462038.0,-106657.0,4569000.0,546458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for J.K.K. ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",
25470982,2017-07-01,2018-06-30,c108,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,134500.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470982,2017-07-01,2018-06-30,c122,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,3781080.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25470982,2017-07-01,2018-06-30,c261,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,2276000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,2329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112000.0
25470982,2017-07-01,2018-06-30,c264,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,6518000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,8303000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108000.0
25470982,2017-07-01,2018-06-30,c267,,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzAyLzNhL2ZkLzk4YjItNGI0My1iNzNhLTZhZDU4NTJlOGE0ZA.pdf,http://regnskaber.virk.dk/28907452/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Y4L2EwLzY4L2RjM2EtNDhhZi05OThjLWQ4NGY0ODc3MDUyNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,NÃ¸rager,9610.0,59.0,Linalyst,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-03,2018-09-03,2000-05-01,2018-11-01,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,25470982.0,29442789.0,mne31488,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for J.K.K. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny Vedsted Jensen,Jens Kristian Kristensen,Jens Kristian Kristensen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nordnet Bank,J.K.K. ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rager,2016-07-01,2017-06-30,4721000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2018-06-30,2017-07-01,2018-09-03,Aalborg,98183333.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26277299,indberetninger-20180424,2.5097403999999996,25470982.0,AWbttsXE5OzuYdPkGB5r,2018-11-07T10:28:50.272Z,2018-11-07T10:27:47.665Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DK-71-WM,2018-11-07T10:27:47.899Z,,,,,,,,,,,5925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98000.0
