entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,AdditionsToInvestments,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments
30610970,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",11991.0,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,1347890.0,+45 70 26 24 02,1406649.0,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,312.0,Ãrsrapport,1700.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,12057.0,4455.0,0.0,2755.0,Hedehusene,24173.0,2016-07-01,2017-06-30,42625.0,54616.0,58759.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,9161.0,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,11991.0,+45 70 26 26 02,1302499.0,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2016-07-01,2017-06-30,c185,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,186.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,42439.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,900352.0,0.0,125000.0,183864.0,900352.0,716488.0,157286.0,136158.0,157286.0,21128.0,369810.0,186.0,58678.0,118085.0,716488.0,174344.0,743066.0,2250.0,54249.0,740816.0,,,,,,,,,,,,
30610970,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2017-07-01,2017-07-01,c235,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,58678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2017-07-01,2017-07-01,c564,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,312.0,135972.0,,,,,,,,,,
30610970,2017-07-01,2017-07-01,c579,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,,+45 70 26 24 02,,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Hedehusene,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,+45 70 26 26 02,,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,0.0,21128.0,,,,,,,,,,
30610970,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzZlLzVkL2Q5LzAzNDctNGZkZS1iNTVlLTExZWEwOGE4Y2IwZA.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzkwLzNiL2FjLzRjYWMtNGJhYS1hMjc2LTJjMWI1YjM1N2ZkOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,HolbÃ¦k,4300.0,10.0,BysÃ¸strÃ¦de,2640 Hedehusene,Baldersbuen 15A,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Netordre.dk ApS,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",20923.0,2018-12-11,2007-06-14,2018-12-11,post@netordre.dk,1531871.0,+45 70 26 24 02,1628045.0,www.netordre.dk,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Netordre.dk ApS.,0.0,Ãrsrapport,0.0,2100.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,27358.0,3962.0,2100.0,3962.0,Hedehusene,18573.0,2016-07-01,2017-06-30,73389.0,94312.0,96174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2018-06-30,2017-07-01,true,2018-12-11,KÃ¸benhavn,14176.0,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2018 - 30. juni 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,20923.0,+45 70 26 26 02,1471764.0,urn:ofk:oid:26456522,indberetninger-20180424,2.5118417999999996,30610970.0,AWenE29Yet7j816DxZ7I,2018-12-13T10:19:23.496Z,2018-12-13T10:18:43.900Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-17-HE,2018-12-13T10:18:44.095Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,,,,
