entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,RevaluationsOfInvestmentsOfTheYear
30610970,2015-07-01,2016-06-30,c347,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,1527.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",45557.0,2017-12-08,2007-07-14,2017-12-11,2925.0,-150000.0,1527256.0,70262402.0,1746187.0,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,-683.0,Ãrsrapport,0.0,157.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,16495.0,3511.0,157.0,3511.0,Taastrup,8864.0,2015-07-01,2016-06-30,164885.0,211969.0,216006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,11108.0,47084.0,70262602.0,1490789.0,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2015-07-01,2016-06-30,c350,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,150000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2015-07-01,2016-06-30,c358,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2015-07-01,2016-06-30,c368,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,14885.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2016-06-30,2016-06-30,c398,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,855493.0,125000.0,490.0,291238.0,855493.0,564255.0,156974.0,135846.0,156974.0,6.0,21128.0,398525.0,150000.0,0.0,16238.0,68755.0,564255.0,29653.0,698519.0,2250.0,67322.0,695779.0,,,,,,,,
30610970,2016-07-01,2016-07-01,c661,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,-126.0,135972.0,,,,,,
30610970,2016-07-01,2016-07-01,c676,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,,,,,,,,,,,,,,,,,,,,0.0,21128.0,,,,,,
30610970,2016-07-01,2016-07-01,c703,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2016-07-01,2016-07-01,c712,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30610970,2016-07-01,2016-07-01,c730,,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzRlL2Q5L2ZiLzBjMzctNDA2OC05ODA0LWJjMDM0MjhhNTdjMg.pdf,http://regnskaber.virk.dk/07901603/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2ZjLzBlLzk4LzRlZjItNDUwZC1hNDk4LTg2ZTYxNWIxOTIzZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Farum,3520.0,1.0,RÃ¥dhustorvet,2630 Taastrup,"HÃ¸rskÃ¦tten 6 A, Klovtofte",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Netordre.dk ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",,2017-12-08,2007-07-14,2017-12-11,,-150000.0,,70262402.0,,30610970.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Netordre.dk ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens GjerlÃ¸v,Jens GjerlÃ¸v,Jyske Bank,Netordre.dk ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Taastrup,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2017-06-30,2016-07-01,true,2017-12-08,KÃ¸benhavn,,,70262602.0,,urn:ofk:oid:24829350,indberetninger-20180424,2.5124277999999998,30610970.0,,2018-03-28T03:09:55.367Z,2017-12-12T14:12:17.733Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-XX,2017-12-12T14:12:17.916Z,,,,16239.0,,,,,,,,,,,,,,,,,,,,,,,,,,
