entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
20608382,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,363986.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,-1000000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2016-07-01,2017-06-30,ID_14,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,-1500000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,2288403.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,-53938.0,487611.0,53938.0,0.0,2326505.0,2760178.0,-53938.0,471775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,-152389.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,38301307.0,8104430.0,125000.0,29998226.0,37646476.0,38301307.0,654831.0,8303081.0,424114.0,7878967.0,8303081.0,20293993.0,270000.0,1468392.0,1000000.0,2344259.0,34177217.0,20293993.0,654831.0,534.0,1599803.0,122650.0,346797.0,8761.0,37500.0,
20608382,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,2760088.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,-70219.0,538232.0,70219.0,1037305.0,3338960.0,2769668.0,-70219.0,9580.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,-1200000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608382,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzA5LzgyLzMxLzUxYTctNGY5NC1hYTEyLTk0NzdhNGQ2OTQ5MQ.pdf,http://regnskaber.virk.dk/28380602/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQ0LzU5LzZiLzA0ZmMtNGNmMy1hMDE2LWNjNWZiZWIyYzU1MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holdingselskabet KirsebÃ¦rvej 11 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-01,2018-10-01,1997-12-16,2018-11-15,39463113.0,20608382.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Holdingselskabet KirsebÃ¦rvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Flemming Jensen,KRESTON CM,Holdingselskabet KirsebÃ¦rvej 11 ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",EspergÃ¦rde,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HelsingÃ¸r, 217",2018-06-30,2017-07-01,false,2018-10-01,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:26468408,indberetninger-20180424,2.5118418,20608382,AWe7fmaZet7j816DxcPN,2018-12-17T09:28:35.079Z,2018-12-17T09:28:00.523Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-96-VE,2018-12-17T09:28:00.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
