entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
13885184,2014-01-01,2014-01-01,c470,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,200000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-01-01,2014-01-01,c494,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,5446000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,695000.0,127000.0,1059000.0,324000.0,53000.0,915000.0,1186000.0,220000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-01-01,2014-12-31,c495,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,6341000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,21339000.0,209000.0,200000.0,1443000.0,419000.0,19896000.0,21339000.0,13916000.0,12575000.0,12156000.0,19896000.0,1120000.0,807000.0,114000.0,19896000.0,1082000.0,1082000.0,6141000.0,1120000.0,1341000.0,369000.0,114000.0,146000.0,19000.0,,
13885184,2014-12-31,2014-12-31,c472,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,200000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2014-12-31,2014-12-31,c496,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,6141000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,200000.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13885184,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ1LzFhLzFlLzdjZGQtNDg5Yy04NzQwLWMyYmFmYjlkYjE2ZA.pdf,http://regnskaber.virk.dk/48158831/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzNhL2FlLzJhLzc3MDYtNDFmYy04ZDAzLWVhYjM1ZWRmMzZiZg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Gistrup,9260.0,16.0,Gultentorpvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-06,2016-06-06,1990-01-17,2016-06-10,statsautoriseret revisor,aalborg@redmark.dk,6141190.0,29442789.0,13885184.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for L.A. Ejendomsinvest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johnny V. Jensen,LEIF ANDERSEN,Leif Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",Nykredit Bank,L.A. Ejendomsinvest ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Gistrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22676007,indberetninger-20180424,2.5124211,13885184.0,,2018-03-29T06:01:34.318Z,2016-06-13T10:13:56.158Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-26-UT,2016-06-13T10:13:56.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
