entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,DisposalsOfInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables
33058365,2010-07-05,2010-07-05,c176,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,0.0,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,0.0,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2010-07-05,c251,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,0.0,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,0.0,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2010-07-05,c476,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2010-07-05,c488,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2010-07-05,c494,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2011-12-31,c109,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2011-12-31,c123,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,-5625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2011-12-31,c178,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2011-12-31,c252,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,,75000.0,,-1435.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33058365,2010-07-05,2011-12-31,c3,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8vcGRmcy8zMzA1ODM2NTtBcFM0NzcxNTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/56385033/Y3ZyLmRrOi8veGJybHMvWC03NDlEQjYwRS0yMDEzMDUyMl8xNjMxNTFfNDQ3.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8250  EgÃ¥,Blomstervangen 56,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-17,2013-05-17,2010-07-02,2013-05-17,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",aarhus@rgdrevision.dk,30506804.0,33058365.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for NJN Invest ApS.,Ãrsrapport,,Henrik Sondrup,Niels Juel Nielsen,Niels Juel Nielsen,"rgd revision, statsautoriseret revisionspartnerselskab",NJN Invest ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",EgÃ¥,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,BoxLink ApS,Hornslet,2012-12-31,2012-01-01,100.0,2013-05-17,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:13677233,indberetninger-20180424,2.5124211,33058365.0,,2018-04-01T18:37:08.480Z,2013-05-22T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-144.764,2013-05-22T22:00:00.000Z,,-7060.0,,,,,,-5625.0,-1435.0,0.0,-7060.0,-5625.0,0.0,,,,,,,,,,,,,,,,,,
