entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,DividendPaid
29132291,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7500.0,0.0,-7500.0,18619407.0,29132291.0,7944482.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,6296480.0,7905413.0,-7500.0,2016-12-31,2016-01-01,31569.0,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",1608933.0,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,,,,,,,,,,,,,
29132291,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,6296480.0,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,,,,,,,,,,,,,
29132291,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,9723282.0,3133.0,290000.0,3133.0,6997670.0,9723282.0,2725612.0,9720149.0,9720149.0,9720149.0,6707670.0,2725612.0,1030000.0,79179.0,1608933.0,7500.0,
29132291,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,0.0,,,,,,,,,,,,
29132291,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,6997670.0,,,,,,,,,,,,
29132291,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,290000.0,,,,,,,,,,,,
29132291,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,6707670.0,,,,,,,,,,,,
29132291,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7500.0,50865.0,-7500.0,18619407.0,29132291.0,1196035.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,856333.0,1106227.0,-7500.0,2016-12-31,2016-01-01,31443.0,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",249894.0,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,,,,,,,,,,,,,0.0
29132291,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,,,,,,,,,,,,,
29132291,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBjL2IyLzhjL2I1NDEtNGI3OC1hZDBhLWVhZTU5NTlkYjQwNw.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzAzLzYwLzJlL2IwMWItNDBiZC05MjBmLTg4NzZkNmFlMGI0NQ.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2ViLzM1LzNlL2JlYTctNGY2ZS05ZGNjLWRiYWY5YWMwNTBhZQ.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-04-19,2017-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-finans ApS,Vejle,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,true,false,2017-04-19,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24014289,indberetninger-20180424,2.5955529999999998,29132291.0,,2018-03-28T15:00:48.947Z,2017-05-31T14:38:19.948Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-33-HV,2017-05-31T14:38:20.233Z,,,,,,,,,,,,,,,,,0.0
