entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid
29132291,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",5000.0,49000.0,-5000.0,18619407.0,29132291.0,631679.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,581125.0,577506.0,-5000.0,2015-12-31,2015-01-01,173.0,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",-3619.0,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,,,,,,,,,,,,,,,
29132291,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,581125.0,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,,,,,,,,,,,,,,,
29132291,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,10526560.0,26833.0,290000.0,30452.0,701190.0,10526560.0,9825370.0,10496108.0,10496108.0,10496108.0,411190.0,9825370.0,0.0,9820370.0,3619.0,0.0,3619.0,5000.0,
29132291,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,0.0,,,,,,,,,,,,,,
29132291,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,701190.0,,,,,,,,,,,,,,
29132291,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,290000.0,,,,,,,,,,,,,,
29132291,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,411190.0,,,,,,,,,,,,,,
29132291,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7500.0,0.0,-7500.0,18619407.0,29132291.0,7944482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,6296480.0,7905413.0,-7500.0,2015-12-31,2015-01-01,31569.0,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",1608933.0,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,,,,,,,,,,,,,,,0.0
29132291,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,,,,,,,,,,,,,,,
29132291,2015-01-01,2015-12-31,c12,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2IwL2Q0Lzg2L2E3NWItNGIwMy1iZTA5LTFmOThmZDY0ZmU3OA.xhtml,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzdhL2RlL2UwL2JmODUtNDI4MS04MDAxLTBlYWJhMTdiMTk0NA.pdf,http://regnskaber.virk.dk/19223192/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzdhLzhkL2RkLzdmMmItNDNiMy1hZTgwLTkwMDc1M2VlZWE3MA.xml,true,Vejle Ãst,7120.0,103.0,EnggÃ¥rdstoften,7120 Vejle Ã.,EnggÃ¥rdstoften 103,Til den daglige ledelse i EM-finans ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-27,2016-05-30,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,18619407.0,29132291.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Gilling,ElkÃ¦r Mathiassen,ElkÃ¦r Mathiassen,Revisionsfirmaet JÃ¸rgen Gilling,EM-FINANS ApS,EM-FINANS ApS,Vejle,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,2016-05-27,Vejle,"Det indstilles til generalforsamlingen, at selskabets Ã¥rsregnskaber fremover fortsat ikke skal revideres.",,false,false,KoncerndirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22514843,indberetninger-20180424,2.5949414,29132291.0,,2018-03-29T10:29:16.536Z,2016-05-31T12:54:26.466Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-44-SJ,2016-05-31T12:54:26.705Z,,,,,,,,,,,,,,,,,,,0.0
