entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermTradeReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
34621217,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,-0.063,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,-0.058,Registreret revisor,-0.551,0.891,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,-0.016,0.0,Esbjerg,-0.084,0.219,0.282,0.282,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,-0.002,-0.063,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,-0.449,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,
34621217,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,0.189,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,
34621217,2014-01-01,2014-12-31,c8,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,0.03,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,
34621217,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,0.247,0.195,0.08,0.247,0.009,0.0,0.011,0.247,0.236,0.079,-0.069,0.001,0.236,0.156,0.052,0.043,,
34621217,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,80000.0,,,,,,,,,,,
34621217,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,-68508.0,,,,,,,,,,,
34621217,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,-3999.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,-37796.0,Registreret revisor,-1077289.0,1129741.0,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,-27665.0,-258.0,Esbjerg,-170852.0,10399.0,14398.0,14656.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,-4282.0,-3999.0,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,-874490.0,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
34621217,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,10399.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,
34621217,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,
34621217,2015-01-01,2015-12-31,c208,,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzVjL2E4L2JhLzY3ZWItNDAyNi04YjgwLTAwZTAwMjRkOWVkMg.pdf,http://regnskaber.virk.dk/71212643/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzE4LzBmLzE5LzM2YTAtNDE1MC05NzVjLTFjZDE3ZDg1NjgwNg.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,58.0,Kongensgade,6715 Esbjerg N,Hegnet 28,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i E.K.U. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-04,2012-07-23,2016-04-02,,Registreret revisor,,,20222670.0,34621217.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for E.K.U. ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Per Juhl NÃ¸rsten,Per Juhl NÃ¸rsten,Skjern Bank A/S,E.K.U. ApS,BDO Statsautoriseret revisionsaktieselskab,,,Esbjerg,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg kommune,2015-12-31,2015-01-01,2016-02-04,Ãlgod,,,41 40 67 00,Formand,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22423564,indberetninger-20180424,2.5124316,34621217.0,,2018-03-29T01:13:43.886Z,2016-05-24T09:28:36.419Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-59-GQ,2016-05-24T09:28:36.594Z,,,,,,,,,,,,,,,,,,Steen Vig JÃ¸rgensen
