entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35858482,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,3000.0,Regnskabsklasse B,2016-05-30,2016-05-30,-13057000.0,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,2000.0,0.0,Odense,2014-01-01,2014-12-31,-12854000.0,-13062000.0,-3000.0,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",-208000.0,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,
35858482,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,-12854000.0,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,
35858482,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,211000.0,80000.0,211000.0,-9150000.0,211000.0,88000.0,0.0,0.0,0.0,0.0,0.0,7548000.0,88000.0,0.0,9273000.0,1725000.0,-9230000.0,88000.0,211000.0,211000.0,
35858482,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,-9150000.0,,,,,,,,,,,,,,,,,
35858482,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,80000.0,,,,,,,,,,,,,,,,,
35858482,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,-9230000.0,,,,,,,,,,,,,,,,,
35858482,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,3000.0,Regnskabsklasse B,2016-05-30,2016-05-30,18623000.0,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,1930000.0,7000.0,Odense,2014-01-01,2014-12-31,13709000.0,16697000.0,-3000.0,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",2988000.0,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,
35858482,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,Frederik Barfoed
35858482,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,
35858482,2015-01-01,2015-12-31,c12,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2M3L2I5Lzg0LzM4NWYtNDAyZC05MWUzLTZmMmNmMzhlMDAyMA.xhtml,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NkLzMzL2FiLzMwN2EtNGRiNC1iYTM0LWZlYTc0YzQ5NTYyNQ.pdf,http://regnskaber.virk.dk/28485853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RkLzBiLzIyLzJiMWQtNGU0OC05YWU2LWUyMWRlNjI5ODk4YQ.xml,true,Odense C,5000.0,35.0,Nedergade,5000 Odense C,Nedergade 35,,Regnskabsklasse B,2016-05-30,2016-05-30,,35858482.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Beier,Jyske Bank A/S,BARFOED GROUP HOLDING 17 ApS,Ida NÃ¸rgaard Schweitz,,,Odense,2014-01-01,2014-12-31,13709000.0,,,2015-12-31,2015-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:22561963,indberetninger-20180424,2.5927877,35858482.0,,2018-03-28T18:39:20.537Z,2016-06-01T15:08:13.197Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-25-TY,2016-06-01T15:08:13.388Z,,,,,,,,,,,,,,,,,,,,,
