entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29192812,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",2711.0,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,1070.0,130042.0,Haderslev,2015-01-01,2015-12-31,96346.0,126261.0,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,29915.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,101200.0,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,-4854.0,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,339864.0,150580.0,126000.0,339864.0,299238.0,339864.0,185298.0,3000.0,101200.0,65038.0,185298.0,47626.0,17800.0,3986.0,3986.0,26826.0,0.0,,
29192812,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",3744.0,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,2324.0,2343.0,Haderslev,2015-01-01,2015-12-31,-3725.0,-3725.0,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,27492487.0,RND PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
29192812,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,0.0,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,-3725.0,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,,,,,,,,,,,,,,,,,,,
29192812,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2NmLzZkL2MyLzYxNmEtNGI3Ny1hZjYyLWM0OWM2YmIyNWQ3ZA.xhtml,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2FhLzA1L2RkL2U3YzgtNDgxMS04MDJkLTc2MGMxN2Y4NThlNg.pdf,http://regnskaber.virk.dk/21829192/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzViL2QxL2Y0LzA4OTMtNDUxOC1iMGVlLTc1Yzc2YzZlNDg5Nw.xml,true,Danmark,DK,Haderslev,6100.0,1A,Aabenraavej,Haderslev,6100.0,46.0,Venbjerg,6100 Haderslev,Aabenraavej 1A,Til den daglige ledelse i GD Wind Achte Komplementar ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-02,2017-05-15,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at vÃ¦re komplementar i tysk KG i vindmÃ¸lleprojekt i GÃ¼nthersdorf, Tyskland.</p>",,29192812.0,1010278445.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Diederichsen,Steen Hansen,Steen Hansen,GD WIND ACHTE KOMPLEMENTAR ApS,Finn Diederichsen,,,Haderslev,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,2017-05-02,Haderslev,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23876344,indberetninger-20180424,2.594826,29192812.0,,2018-03-28T02:01:51.136Z,2017-05-17T06:42:16.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-35-BA,2017-05-17T06:42:16.354Z,208113.0,11087.0,126000.0,208113.0,187313.0,208113.0,184525.0,3000.0,0.0,61313.0,184525.0,20800.0,17800.0,12501.0,3986.0,0.0,8515.0,,
