entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,PaidContributedCapital,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
33507151,2011-01-01,2011-12-31,c259,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,0.0,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
33507151,2011-01-01,2011-12-31,c279,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,0.0,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
33507151,2011-01-01,2011-12-31,c68,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,0.0,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
33507151,2011-12-31,2011-12-31,c69,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,80000.0,80000.0,80000.0,80000.0,0.0,0.0,80000.0,0.0,80000.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,,,
33507151,2012-01-01,2012-01-01,c0,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,80000.0,,,,,,,,,,,,,,
33507151,2012-01-01,2012-01-01,c20,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,0.0,,,,,,,,,,,,,,
33507151,2012-01-01,2012-12-31,c156,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
33507151,2012-01-01,2012-12-31,c160,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
33507151,2012-01-01,2012-12-31,c189,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Allan Kamp Jensen,
33507151,2012-01-01,2012-12-31,c190,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8vcGRmcy8zMzUwNzE1MTtBcFM0ODk0MDY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/15170533/Y3ZyLmRrOi8veGJybHMvWC05OTAwNDJBRC0yMDEzMDcxNV8xNTUyMDFfMjQy.xml,Danmark,2900  Hellerup,Strandvejen 44,2450  KÃ¸benhavn SV,BÃ¥dehavnsgade 2 A,2900  Hellerup,Strandvejen 44,Regnskabsklasse B,2013-07-12,2013-07-12,Selskabskapitalen bestÃ¥r af 1 anpart Ã  nominelt DKK 80.000. Ingen anpart er tillagt sÃ¦rlige rettigheder.,33507151.0,33771231.0,Ãrsrapport,Anders Meier,Lars Gravesen,Lumigon Sales ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,,KÃ¸benhavn,2012-12-31,2012-01-01,2013-07-12,Hellerup,urn:ofk:oid:14038383,indberetninger-20180424,2.5121894,33507151,,2018-04-01T14:55:35.447Z,2013-07-15T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-154.512,2013-07-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Flemming Eghoff,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
