entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33574681,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,62785.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33574681,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,337215.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,-19021.0,400000.0,142.0,-43623.0,0.0,337215.0,-19021.0,0.0,,,,,,,,,,,,,,,,,,,,
33574681,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,-400000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33574681,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,8994923.0,309194.0,80000.0,680403.0,8981673.0,8994923.0,13250.0,8314520.0,8314520.0,8314520.0,368054.0,13250.0,400000.0,8501673.0,368054.0,13250.0,3156.0,0.0,3156.0,
33574681,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,2193749.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,-19689.0,2238096.0,163094.0,120395.0,18268.0,2193977.0,-19689.0,227.0,,,,,,,,,,,,,,,,,,,,
33574681,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33574681,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,-2093749.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33574681,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33574681,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorte Boelt Schramm
33574681,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2IxLzE5LzliLzI4MDctNDU3MS1hOTcyLTRmODVhOThhYmIzOQ.pdf,http://regnskaber.virk.dk/18647533/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZlLzA0LzQ5L2MzOTAtNGM0My05NTM5LTMyODRiYWM4Mzc4Yw.xml,true,"2100, KÃ¸benhavn Ã",Vermundsgade 38A,Til kapitalejeren i Dorte Boelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-11-22,2018-11-22,2011-03-07,2019-01-17,31933595.0,33574681.0,mne21333,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Dorte Boelt Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim H. Schwartz,Dorte Boelt Schramm,"Schwartz, Pio & Co",Dorte Boelt Holding ApS,Peter Villumsen ApS,Rungsted Kyst,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-22,Kgs. Lyngby,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Ledelsen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26614781,indberetninger-20180424,2.5097437,33574681.0,AWia0-MNet7j816D33mR,2019-01-29T18:17:02.138Z,2019-01-29T18:16:43.374Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-05-EA,2019-01-29T18:16:43.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
