entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
36447540,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,-220600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,270600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,-21287.0,831310.0,6014.0,102528.0,-21287.0,748749.0,-168072.0,,,,,,,,,,,,,,,,,,,,,,
36447540,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,6199270.0,462914.0,50000.0,5195515.0,6189270.0,6199270.0,10000.0,1003755.0,1003755.0,1003755.0,4210368.0,50000.0,6089270.0,4210368.0,10000.0,522233.0,223406.0,0.0,40991.0,257836.0,10000.0,
36447540,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,1972912.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,-50784.0,879552.0,8810.0,2281286.0,-50784.0,180229.0,308374.0,,,,,,,,,,,,,,,,,,,,,,
36447540,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter  Dons Tychsen
36447540,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2UxL2JlL2E5L2JlNDAtNDFjYy1iNDNiLTJhMGZiOTZhODA5Nw.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzE3LzkxL2FhL2VjODgtNDdhNS1hOGQxLTRjMDgwMTkxNTdmNw.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i HOLD-ON ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-05-08,2017-05-08,2014-11-27,2017-05-19,39463113.0,36447540.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for HOLD-ON ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Dons Tychsen,KRESTON CM,HOLD-ON ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2015-01-01,2015-12-31,-1922912.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-05-08,HÃ¸rsholm,RevisionspÃ¥tegning,urn:ofk:oid:23900943,indberetninger-20180424,2.5097342,36447540.0,,2018-03-28T04:16:31.720Z,2017-05-19T12:28:55.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-62-HK,2017-05-19T12:28:55.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
