entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
36447540,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,977058.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,1027058.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,-40719.0,939643.0,11500.0,1051852.0,-40719.0,398220.0,24794.0,,,,,,,,,,,,,,,,,,,,,
36447540,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,9134757.0,2340880.0,50000.0,7511807.0,9089240.0,9134757.0,45517.0,1622950.0,1622950.0,1622950.0,50000.0,8989240.0,4221756.0,45517.0,949171.0,411500.0,20517.0,0.0,537671.0,25000.0,
36447540,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,483356.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,-41721.0,954370.0,7957.0,350685.0,-41721.0,642604.0,-132671.0,,,,,,,,,,,,,,,,,,,,,
36447540,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,433356.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36447540,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter  Dons Tychsen
36447540,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzc0LzM2LzVkLzIzOWMtNGQ3OS1hMzFjLWE3ZTYxNDgwMjAzZg.pdf,http://regnskaber.virk.dk/04574463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzAwLzE1L2Q5LzU5ZGEtNDEyZi1hOTMyLWFlNzhiOWY1MzA0YQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til den daglige ledelse i HolD-on ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-11,2019-03-11,2014-11-27,2019-04-16,39463113.0,36447540.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HolD-on ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Peter Dons Tychsen,KRESTON CM,HolD-on ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Virum,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-03-11,HÃ¸rsholm,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27012926,indberetninger-20180424,2.5097342,36447540.0,AWpJJlcMRYGX6_YTHDwh,2019-04-23T07:43:44.043Z,2019-04-23T07:43:28.198Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-53-KC,2019-04-23T07:43:28.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
