entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
26865093,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",-1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",982.0,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,-4196.0,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,8282.0,KÃ¸benhavn,3105.0,4086.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,-981.0,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,,,
26865093,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,3105.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,,,
26865093,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,169969.0,125000.0,163987.0,169969.0,5982.0,2.0,5000.0,169969.0,38987.0,5982.0,169969.0,982.0,,,
26865093,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,125000.0,,,,,,,,,,,,
26865093,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,38987.0,,,,,,,,,,,,
26865093,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",-9.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",932.0,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,-4360.0,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,8478.0,KÃ¸benhavn,3195.0,4118.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,-923.0,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
26865093,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,3195.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,,,
26865093,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,3195.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,,,
26865093,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
26865093,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzQ5LzQ0LzA0Lzk2Y2ItNGYxMi1hMzcwLWI5NWZhYTc3NjVmZA.pdf,http://regnskaber.virk.dk/39056862/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzZlLzJlLzEzLzk2MWQtNGFlNC05ZjI5LWY0MWY1YTFhYzM1Yw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2002-11-12,2017-04-04,Statsautoriseret revisor,,20222670.0,26865093.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,"Ejendomsselskabet Dannenberger Strasse, Dahlenburg ApS",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,14.0,2016-01-01,false,2017-03-20,Odense,,urn:ofk:oid:23814058,indberetninger-20180424,2.5124211,26865093.0,,2018-03-27T20:23:14.780Z,2017-05-05T07:38:28.066Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-55-YU,2017-05-05T07:38:28.205Z,,,,,,,,,,,,,,,Keld KrÃ¸ger
