entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermMortgageDebt,TaxExpense,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
15920734,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,334566.0,348943.0,1776870.0,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,95229.0,24635.0,2017-01-01,2017-12-31,758943.0,1371710.0,1442304.0,54000.0,2018-12-31,2018-01-01,2125813.0,240550.0,612767.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,52900.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,-6423143.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,7129186.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,13581570.0,3513986.0,200000.0,4182729.0,7437299.0,30400.0,9368441.0,13581570.0,4506064.0,3034736.0,3034736.0,9398841.0,108113.0,1230778.0,668743.0,9398841.0,1638207.0,1638207.0,7129186.0,1471328.0,668743.0
15920734,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,544130.0,717956.0,1499642.0,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,96658.0,24512.0,2017-01-01,2017-12-31,570182.0,883366.0,955512.0,54000.0,2018-12-31,2018-01-01,2217598.0,240550.0,313184.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,54000.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,-7129186.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,7645368.0,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,,,,,,,,,,,,,,,,,,,,,
15920734,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JkLzBkLzNlLzEyYjMtNDA2Ny1hYjBiLTQyN2FiMWM2ZjI0Nw.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJkLzE1L2NlL2ZjZGMtNDc2Mi1hMjgzLWE4NmVkMDkxNTdkZg.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzJhL2JiLzA3L2NjMGEtNDQ1Yy04ZjAzLTk3MDdiMmZlNzEzOA.xml,true,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,3400 HillerÃ¸d,Lille Sverigevej 13,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,,,15920734.0,Ãrsrapport,147090.0,kjeld jÃ¸rgensen,EJENDOMSSELSKABET MAGUMA ApS,kjeld jÃ¸rgensen,,,2017-01-01,2017-12-31,,,,54000.0,2018-12-31,2018-01-01,,240550.0,,true,false,false,false,true,Ingen bistand,urn:ofk:oid:27360161,indberetninger-20180424,2.5927877,15920734.0,AWsSwK85RYGX6_YTITbm,2019-06-01T11:16:16.279Z,2019-06-01T11:15:45.346Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-03-UT,2019-06-01T11:15:45.683Z,16960354.0,875000.0,200000.0,1664938.0,7953481.0,25635.0,15269781.0,16960354.0,7264572.0,4646306.0,4499216.0,15295416.0,108113.0,2564266.0,789938.0,15295416.0,1742301.0,1742301.0,7645368.0,2618266.0,789938.0
