entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfSignificantEventsOccurringAfterEndOfReportingPeriod,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherShorttermPayables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,ShorttermTaxReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTradePayables
15920734,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,334566.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,302886.0,1413847.0,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,169130.0,30581.0,-750.0,2101833.0,2014-01-01,2014-12-31,1102199.0,941482.0,1080031.0,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,1716733.0,false,false,0.0,127083.0,-160717.0,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,49900.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,-3395164.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,4447463.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,12263857.0,2066613.0,200000.0,3051517.0,4755576.0,40191.0,9172149.0,12263857.0,6187421.0,3713907.0,3713907.0,9212340.0,108113.0,984904.0,9212340.0,4497363.0,2473514.0,210520.0,984904.0,161161.0
15920734,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,334566.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,416347.0,1476010.0,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,151865.0,26890.0,-750.0,2101833.0,2014-01-01,2014-12-31,958117.0,1016469.0,1141444.0,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,1892357.0,false,false,0.0,127083.0,58352.0,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,49900.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,-4447462.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,5355679.0,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,,,,,,,,,,,,,,,,,,,,
15920734,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzRlL2ZjLzk1LzI1YzktNDdkZS04ODU3LTNkOWExOTE5ZjI4OQ.xhtml,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzA1LzJkLzJjLzY4Y2YtNDYyYS04Yjc1LWRlZDRlNDAzOWZmNA.pdf,http://regnskaber.virk.dk/43702951/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcwL2QwL2I4LzlkZTQtNDJiOS04MmZjLTJjZTljZDRhZjdmNg.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens Kanal,HillerÃ¸d,3400.0,13.0,Lille Sverige Vej,1560 KÃ¸benhavn V,Kalvebod Brygge 39,Regnskabsklasse B,2016-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det kke muligt at indsÃ¦tte tabeller).</p>",kj@lundelmersandager.dk,0.0,,,15920734.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kjeld jÃ¸rgensen,Danske Bank,EJENDOMSSELSKABET MAGUMA ApS,Kjeld JÃ¸rgensen,,,-750.0,2101833.0,2014-01-01,2014-12-31,,,,-49900.0,1320860.0,1320860.0,2015-12-31,2015-01-01,,false,false,0.0,127083.0,,26722230.0,false,true,Ingen bistand,urn:ofk:oid:22532504,indberetninger-20180424,2.5949414,15920734.0,,2018-03-28T15:36:27.943Z,2016-06-01T00:10:32.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-JC,2016-06-01T00:10:32.443Z,11821654.0,2139994.0,200000.0,2948921.0,5663792.0,35160.0,8837573.0,11821654.0,6157862.0,1295295.0,1295295.0,8872733.0,108113.0,681844.0,8872733.0,5355679.0,4862567.0,3543971.0,808927.0,1318596.0
