entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
29612633,2015-07-01,2016-06-30,ID_11,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,75122.0,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612633,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29612633,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,-75122.0,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,15716.0,598210.0,582001.0,627.0,-32552.0,-31925.0,42570.0,,,,,,,,,,,,,,,,,,,
29612633,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,70235.0,28691.0,125000.0,65702.0,-48196.0,4533.0,4270.0,70235.0,118431.0,4533.0,60346.0,4533.0,4270.0,-173196.0,118431.0,32741.0,58085.0,,
29612633,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,34727.0,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,4533.0,275983.0,315243.0,1.0,34727.0,34728.0,0.0,,,,,,,,,,,,,,,,,,,
29612633,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612633,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,-34727.0,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612633,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kate SchÃ¦rff Mortensen,DirektÃ¸r
29612633,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612633,2016-07-01,2017-06-30,ID_4,,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRkLzQxLzQyLzNkZTgtNDM4ZS05OGRjLTdkOTExOWQ0NDBkOQ.pdf,http://regnskaber.virk.dk/33621692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzUyL2I4LzQ4LzgyNDEtNDE5YS04MTVlLWI5MDE5MzEzYWUzOQ.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i Kurbadet Doka ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-08-31,2017-08-31,2006-06-08,2017-09-05,kurbadetdoka@mail.dk,kurbadetdoka.dk,19261735.0,29612633.0,19261735.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Kurbadet Doka ApS.,Ãrsrapport,Kim Christensen,Dorthe Poulsen,Totalrevision Vordingborg ApS,Nordea Bank,Kurbadet Doka ApS,"Totalrevision Vordingborg ApS, Registreret revisionsanpartsselskab",Vordingborg,2015-07-01,2016-06-30,,"390, Vordingborg",2017-06-30,2016-07-01,false,2017-08-31,NyrÃ¥d,55377761.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24494954,indberetninger-20180424,2.5095615000000002,29612633.0,,2018-03-27T15:24:07.102Z,2017-09-12T13:55:44.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-29-CU,2017-09-12T13:55:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,Dorthe Poulsen,DirektÃ¸r
