entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisclosureOfEmployeeBenefitsExpense,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
28507887,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,-36554.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,-36554.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,84137.0,142535.0,81554.0,-23156.0,58398.0,13398.0,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,4117868.0,163258.0,125000.0,163419.0,0.0,1087471.0,3954449.0,4117868.0,3030397.0,2563800.0,2482000.0,81800.0,3954449.0,0.0,161.0,3954449.0,962471.0,466597.0,60000.0,373199.0,161.0,13398.0,20000.0,,
28507887,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,-1224.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,84137.0,184996.0,78719.0,22140.0,100859.0,23364.0,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507887,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rene Pedersen,DirektÃ¸r
28507887,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katrine Boel Pedersen,DirektÃ¸r
28507887,2018-01-01,2018-12-31,ID_9,,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2QyL2JmLzBkLzc0ZmUtNDQ4MS1iYzFkLWI1Y2M3OGI0YjM5Ng.pdf,http://regnskaber.virk.dk/78870582/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q2LzNhLzc3LzU0YzctNDU5YS1hNDVjLWExMTI0YTFiN2JlZA.xml,true,"2900, Hellerup","Tuborg Boulevard 12, 3.",Til den daglige ledelse i LINAX Ejendomme ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-09,2019-02-09,2005-03-16,2019-02-09,1. Personaleomkostninger,28108303.0,28507887.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for LINAX Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Rene Pedersen,Gilfelt Revision ApS,Nordea A/S,LINAX Ejendomme ApS,Gilfelt Revision ApS,Helsinge,2017-01-01,2017-12-31,-1224.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"270, Gribskov",2018-12-31,2018-01-01,false,2019-02-09,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26690206,indberetninger-20180424,2.5095785,28507887.0,AWjwwj5Oet7j816D4GeS,2019-02-15T10:45:04.296Z,2019-02-15T10:44:47.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-37-MA,2019-02-15T10:44:47.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
