entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
30595467,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,-75539.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,2410392.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,310358.0,360491.0,0.0,2334853.0,0.0,119815.0,145091.0,0.0,2410262.0,50133.0,-130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,-2334853.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,14000.0,21366504.0,76792.0,125000.0,7476097.0,0.0,0.0,12746211.0,1539983.0,14000.0,6589230.0,21366504.0,8609763.0,5747194.0,4014224.0,0.0,2230862.0,2230862.0,13890407.0,1732970.0,0.0,5966243.0,3500.0,8129213.0,10530.0,10530.0,3949224.0,8671987.0,0.0,6378901.0,223000.0,189658.0,7399305.0,7395805.0,
30595467,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,14348145.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,296554.0,346434.0,130187.0,31430.0,14434375.0,177979.0,179472.0,93035.0,14293956.0,-43155.0,-54189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,-16316716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Olesen
30595467,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2UxLzlhL2RlLzdhYjItNGRhNS1hZGQ0LTY5MmZhN2EwNzUxZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2QyLzAwLzNmLzE2OTctNDE2Zi04NjQzLWUzN2MzMjdiYmI2Mg.xml,false,"5250, Odense SV",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-30,2018-05-30,2007-05-25,2018-05-30,10092159.0,30595467.0,10092159.0,mne3097,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Palgo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Chresten Clemmensen,Per Olesen,Revisionsfirmaet Leif Vesterlund,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund, Registreret Revisionsanpartsselskab",Klemensker,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-30,Bellinge,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25595613,indberetninger-20180424,2.5124327999999996,30595467.0,AWOvlLcm0wkEsASktKCJ,2018-05-30T05:46:42.645Z,2018-05-30T05:45:44.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-10-EH,2018-05-30T05:45:44.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
