entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30595467,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,140437.0,165910.0,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",611345.0,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",110774.0,155483.0,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,703628.0,681527.0,25473.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,-22101.0,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,138656.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,-842284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,-703628.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2014-12-31,2014-12-31,ID_18,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,0.0,17137584.0,386622.0,125000.0,8035819.0,10356455.0,230771.0,0.0,6649384.0,17137584.0,6764123.0,2221610.0,2221610.0,1310102.0,1310102.0,9101765.0,4985370.0,37155.0,6880155.0,17006.0,17006.0,2156610.0,8074845.0,5454021.0,76000.0,392651.0,7649197.0,7604042.0,8000.0,
30595467,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,542239.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,-521602.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595467,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I1LzkwLzhhLzdjODAtNGIxNC04YzUyLTU5MmJlNDMyMzk4ZA.pdf,http://regnskaber.virk.dk/76459503/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzg4L2Y5LzNhL2M5YmYtNDAxYy1hZjI0LWU4Y2RkOWY0YzgzMw.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i Palgo Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-20,2007-05-25,2016-05-20,,,30595467.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Palgo Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Palgo Holding ApS for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Per Olesen,Palgo Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Klemensker, den 20. maj 2016",2014-01-01,2014-12-31,20637.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-20,Bellinge,,5694 8501,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22400253,indberetninger-20180424,2.5118406,30595467.0,,2018-03-28T23:03:22.122Z,2016-05-20T10:33:49.423Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-32-VD,2016-05-20T10:33:49.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
