entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
32473792,2014-01-01,2014-12-31,c10,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,12028.0,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,12028.0,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,0.0,1207692.0,404832.0,4740.0,395368.0,1964.0,16168.0,404832.0,1612524.0,4140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,0.0,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2014-12-31,2014-12-31,c12,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,18559373.0,247791.0,125000.0,269572.0,1014029.0,-282467.0,18054902.0,18559373.0,18833776.0,3415000.0,234899.0,109729.0,17706140.0,13277111.0,18289801.0,125170.0,300000.0,21781.0,18054902.0,8064.0,0.0,0.0,-407467.0,515000.0,1127636.0,116000.0,102356.0,94280.0,21781.0,0.0,8064.0,0.0,,,,,
32473792,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2015-01-01,2015-01-01,c14,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,-407467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2015-01-01,2015-01-01,c16,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,-282467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,4983169.0,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,-5684598.0,1210773.0,1235440.0,-153.0,522727.0,5353.0,6402511.0,6920038.0,2446213.0,1419342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32473792,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2E0LzU1LzY2LzZhMTktNDcyNy04OTBlLTcyMDUzODQ3NDJlMA.xhtml,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzljL2UzLzlhLzYxNzQtNGZkYi05YmU2LTMyYTRmOWFiNTFlNQ.pdf,http://regnskaber.virk.dk/29737423/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzA5L2I1L2U4LzRiMWEtNDg3YS05MDI2LWVjOTlkY2E2Njk2Nw.xml,true,Danmark,DK,Tureby,4682.0,10.0,Ulstrupvej,Danmark,DK,NÃ¦stved,4700.0,15.0,Dania,Holmegaard,4684.0,4.0,KildehjÃ¸rnet,4682 Tureby,Ulstrupvej 10,Til den daglige ledelse i Nordiske Ejendomme ApS:,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-31,2016-05-31,Registreret revisor,32473792.0,1000765485.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Merete Leth,Leif Viktor Hansen,Nykredit Bank,NORDISKE EJENDOMME ApS,DM Revision ApS,Holmegaard,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,true,false,2016-05-31,Tureby,false,false,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22540249,indberetninger-20180424,2.5949414,32473792.0,,2018-03-28T16:29:24.958Z,2016-06-01T02:01:26.397Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-24-WV,2016-06-01T02:01:26.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14569391.0,REGISTRERET REVISIONSANPARTSSELSKAB DM REVISION,,,
