entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameOfAuditFirm,TypeOfAuditorAssistance
25274377,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,85790.0,36000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",0.0,2019-03-15,2000-03-22,2019-03-15,36000.0,Statsautoriseret revisor,435341.0,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,9387.0,48.0,Vissenbjerg,2017-01-01,2017-12-31,304212.0,390002.0,399341.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,85790.0,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,,,,
25274377,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,304212.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,,,,
25274377,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,,,,
25274377,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,1833899.0,957015.0,1000000.0,21038.0,1367938.0,72000.0,72000.0,1833899.0,465961.0,72000.0,39166.0,0.0,0.0,0.0,367938.0,465961.0,804884.0,0.0,62000.0,256249.0,682680.0,,,,
25274377,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,
25274377,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,367938.0,,,,,,,,,,,,,,,,,,,,
25274377,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,
25274377,2018-01-01,2018-01-01,c333,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,648000.0,720000.0,,
25274377,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,22954.0,36000.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",93500.0,2019-03-15,2000-03-22,2019-03-15,36000.0,Statsautoriseret revisor,587384.0,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,22911.0,0.0,Vissenbjerg,2017-01-01,2017-12-31,412019.0,528473.0,551384.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,116454.0,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
25274377,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2VjL2JmLzcyL2UyZDMtNDc3OC1iMTgyLThhYzE4YWJiYmEzNQ.pdf,http://regnskaber.virk.dk/77347252/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzc4L2U0L2E3LzkxZDEtNGE1MC1iZWQyLWQzZjQzYWMwMjg1ZA.xml,true,Svendborg,5700.0,2.0,Norgesvej,Vejle,7100.0,8F,Hjulmagervej,5492 Vissenbjerg,Drudvangen 5,DK-5700 Svendborg,Norgesvej 2,Til kapitalejeren i Salvana Nordic ApS,,36000.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-15,2000-03-22,2019-03-15,,Statsautoriseret revisor,,20222670.0,25274377.0,20222670.0,mne11644,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Salvana Nordic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Duedahl,Dr. Wolf Zestermann,Wolf Zestermann,Jyske Bank A/S,Salvana Nordic ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vissenbjerg,2017-01-01,2017-12-31,-87981.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens,2018-12-31,2018-01-01,true,2019-03-15,Svendborg,,urn:ofk:oid:26902285,indberetninger-20180424,2.5118406,25274377.0,AWnJHhALRYGX6_YTGWEy,2019-03-29T11:03:15.795Z,2019-03-29T11:03:03.717Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-13-TG,2019-03-29T11:03:03.929Z,,,,,,,,,,,,,,,,,,,,,,,,,
