entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DifferenceBetweenRevaluatedPropertyPlantAndEquipmentAndPropertyPlantAndEquipmentIfThereHadNotBeenNoRevaluation,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
34468184,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,265911.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,67628.0,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,970988.0,504656.0,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,586.0,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,199121.0,1939.0,198535.0,Odense,2016-07-01,2017-06-30,944923.0,1278462.0,1475644.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,333539.0,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,,
34468184,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,944923.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,,
34468184,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,10441317.0,320953.0,80000.0,1443033.0,10120364.0,10441317.0,8699367.0,6789812.0,6789812.0,10120364.0,1471302.0,10120364.0,298917.0,298917.0,1363033.0,135627.0,1909555.0,203010.0,31988.0,0.0,67628.0,,,,
34468184,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
34468184,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,1363033.0,,,,,,,,,,,,,,,,,,,,,
34468184,2017-07-01,2017-07-01,c428,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,1291856.0,8828508.0,,
34468184,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,107720.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,76142.0,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,509636.0,562819.0,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,0.0,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,216713.0,0.0,216713.0,Odense,2016-07-01,2017-06-30,671880.0,855742.0,1072455.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,183862.0,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
34468184,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,671880.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,,
34468184,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,671880.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,,
34468184,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2EzLzYwL2MxLzBhODQtNDhiNC1iZmYwLTEzODE0NmUwMDYwMQ.pdf,http://regnskaber.virk.dk/48186443/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VhL2JlLzZlLzMxYjAtNGUzMy1iOTFkLWY1YTZmODRkODdiYw.xml,true,190364.0,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,5210 Odense NV,RugÃ¥rdsvej 350,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Vestre Stationsvej 26 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-12-06,2012-03-28,2018-12-06,Statsautoriseret revisor,8828508.0,info@peterpetersen.dk,,,20222670.0,34468184.0,20222670.0,mne2272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Vestre Stationsvej 26 ApS.,190364.0,Ãrsrapport,,5662363.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Peder Aalund,Peter Petersen,JÃ¸rgen Peter BrÃ¦ndbyge Petersen,Vestre Stationsvej 26 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,700000.0,false,2018-12-06,Kolding,,+45 66 16 40 40,urn:ofk:oid:26441573,indberetninger-20180424,2.5095456,34468184,AWeYl4X-et7j816DxXal,2018-12-10T14:49:23.211Z,2018-12-10T14:48:45.120Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EK-78-ZK,2018-12-10T14:48:45.313Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
